"","date","abd","acth","agrn","arm6","bel2","bex","bir1","birr","birt","blc2","bple","brs8","burw","ca1","card","carl","chat","chbo","chlg","chp","chs7","cll2","coal","derr","dery","ea8","eb","eccl","ed3","ghsr","glkp","gran","hg1","hope","hr3","hrl","hul2","hulr","kc1","leam","lear","lecu","led6","leed","leir","ln","lon6","lvp","man3","mid","my1","newc","no12","nott","npt3","nwbv","ox8","pemb","plym","pmth","pres","pt4","rea1","roch","sa33","sash","scn2","sdy","send","shdg","sk5","sotr","sout","stkr","stok","stor","sun2","ted2","thur","tran","war","wig5","yk10","yk11"
"1",2016-01-01,"1.79685211863188","1.54680010981062","1.59480588069566"," ","1.52705077124862"," ","1.49346402119659"," ","1.98548628731136","2.24492987528064","1.52927353218183","0.997678464657116"," ","2.19523528830385","0.877579014981689"," ","2.13211723717142"," ","2.67742846560012","1.58989107274316","2.76908397975874","1.73518052354081","2.12418356012409"," ","1.02924624171622"," ","1.76421247364764","1.46138087368455","1.82302106326324","1.41630643331289","1.32352597801961","1.44778066038323","1.725657769328","1.37774758421022","1.35656615729954","1.83492190727483","1.55554175287182"," ","1.8351588408131","1.40526314003948","1.3593476696403","1.39667695682972","1.95863010393948","1.76277428742474"," "," ","0.965041111987508","1.82929066794375","1.39273477192448","1.98158185969358","1.38327876616665","1.49955911395046","1.74578166538328","1.19200233440098","1.42422111945493"," "," "," ","1.29141535657139","1.53677150763107","1.91424863225417"," ","1.78985944642161","2.50396424825151"," ","2.06506082004288"," ","1.73656332274785","1.85131660944469","2.52741490202074"," "," ","1.19197193819707"," ","1.66784921815275","1.2381320666604","1.29255813089359","1.98404870791075"," ","1.64974745542058","1.58867709983377"," ","1.65331792010113","2.24575283526515"
"2",2016-01-02,"0.950428964937046","1.01787466840457","1.38058483721705"," ","1.27219427009776"," ","0.790523583602592"," ","2.70568863473651","1.52363029484266","1.81654533566375","1.27818230311642"," ","1.11880338509175","1.35196448585549"," ","1.58058304230534"," ","1.33773954918335","1.65573224748518","1.05602995950035","1.68307861467859","1.4439717268098"," ","1.96756304799264"," ","1.31957805069805","1.20703703580176","1.22509242478899","1.27028468793645","0.960213970719661","1.16618261179713","1.15379022532606","1.06932695885194","1.74951338990283","1.06072848907542","1.18895886741544"," ","1.35057690303607","1.20081494067118","1.19987922097498","0.706645474114818","1.07096056030982","1.03649877479181"," "," ","0.953625803925755","0.968040003964383","0.94515354170172","1.69216009795216","1.01008501579344","0.924074154750722","0.982417898623713","0.857184048354625","1.41819823433964"," "," "," ","1.9505805527467","1.37745170093394","0.958476674850194"," ","2.03442983705626","1.17349965883053"," ","1.90946820884238"," ","1.51131001816785","1.51408244563297","2.2583139471867"," "," ","1.41357143806966"," ","1.10676444478122","1.61800638565848","0.97064710224749","1.46818926237217"," ","0.922887324917161","0.882180680826319"," ","1.02638206576671","1.6119065585893"
"3",2016-01-03,"1.59725761355455","1.0223587390463","1.8091504532014"," ","1.64341020486343"," ","1.88563147529046"," ","2.53170833656827","1.66458747119981","1.77897849699023","1.12544171222638"," ","1.58434368984013","1.32563903102606"," ","2.0340845606808"," ","1.89780575050943","2.07512478110182","1.40206886473143","1.1823705003086","1.48513772357011"," ","1.93783365523523"," ","1.93456357659397","1.60332534874025","1.11912718319855","1.43708012141367","0.912553353611944","0.875595035770913","1.43450617670838","1.42917326867111","1.13283503538304","1.65760762651427","1.38992232084063"," ","1.09543684622071","1.72655726809162","1.60541994145015","1.44055519691622","1.42246469098584","1.85417664058545"," "," ","1.25950732258775","1.62324163940968","1.22263735639934","2.01947044285506","1.68445578877803","1.17083365568101","1.05438181627566","1.47314117705542","1.33461071880567"," "," "," ","1.75119007154183","1.43081384563806","1.49374905251319"," ","0.955335892064496","1.48942252119414"," ","2.00302307756934"," ","1.70203948420626","1.85550004979321","2.5872597557026"," "," ","1.71760051093132"," ","1.90535096998967","1.78040498124253","1.55840405171631","1.88616516976087"," ","1.33142320358163","1.54554056956584"," ","1.61837277373991","1.50202158459182"
"4",2016-01-04,"0.756314001962953","0.671130886390029","0.988484420350347"," ","0.695521387162178"," ","0.693330023682179"," ","2.06849644336941","1.14016748070534","1.51750653605068","1.09008518671052"," ","1.23199349471273","1.02402304095455"," ","1.27706004280972"," ","1.19273161090506","1.17602098719319","0.837698711014159","1.22509981847088","0.664580067912563"," ","0.957313572118519"," ","1.30483354482867","1.62662961765839","0.700879364839607","1.2559351847949","0.683289146680243","0.896359383800681","0.941004320093581","0.815330909970684","0.993420383307598","1.34420387515102","0.821936560900491"," ","0.833525340198859","0.759099390105124","0.999528874527641","0.977685821323697","1.23005832311353","1.23269911229354"," "," ","0.914734458974178","1.04784112082546","0.751761217100371","1.3532301666967","0.69574274772684","0.718629648308899","1.44410345287611","1.06157355176036","1.31943350037232"," "," "," ","0.920263037381712","0.786284143057196","0.981043144909496","1.13458041904165","0.770610524006871","1.0756107129427"," ","1.32509228554746"," ","1.32615140019226","0.611247239998511","1.6637601468021"," "," ","1.09818691157454"," ","0.873772430824849","0.704642987001527","2.2663735957168","1.45907951924433"," ","1.22627484684307","1.09186716822308"," ","1.04630994105648","1.62961718630881"
"5",2016-01-05,"0.927117630858822","0.578353485009979","0.788768532017758"," ","0.976898003961994"," ","0.9099988055415"," ","1.9415321530815","0.903365286348612","0.991704724638118"," "," ","1.08145600994644","0.936217722107633"," ","1.01292373491474"," ","2.01989650330357","0.986861149066185","1.14530389613096","1.28044800810079","0.887340514349366"," ","0.81609710987947"," ","1.34290945230922","0.772301285355864","0.772899209732936","1.16690473761429","0.724706337327278","0.738081630142373","1.29407092742917","0.953397813771538","0.769987295208569","1.41205985831984","1.05931855317532"," ","0.876659916213609","0.893940957100976","1.07068141650641","0.722302578212728","1.1433408332031","0.908644076616919"," "," ","1.31957805069805","1.01378184200961","0.862241349581158","1.34497858395751","0.666580610387767"," ","0.930298094942984","1.2071946158676","0.558319813809929"," "," "," ","0.853466927948265","0.812359240873078","1.2025034273355","0.939588253947718","1.01652113474896","1.0286828499577"," ","0.890922381612719"," ","1.13724814061547","1.0910021605321","1.87621897135129"," "," ","1.22443378556707"," ","1.28654548126458","1.21198722909041","1.25868000791259","1.46611485007935"," ","0.979786652316702","1.2050317212735"," ","0.816130406601611","1.5119571729231"
"6",2016-01-06,"1.02192451293866","1.33458110258148","2.55694564167734"," ","1.59907334826221"," ","2.64936415669545"," ","2.64607653224406","2.83071916913225","2.3453894024821"," "," ","2.41965083120014","1.76856098877435"," ","2.62109613092237"," ","2.24245918321957","2.36770236574482","1.93030278468942","1.70977581376429","2.22645490618502"," ","1.56128430967975"," ","2.14796415240106","2.20230445841083","1.54511267822311","2.01741961030867","1.22545466274146","1.43251710745732","1.9577003293942","2.22261107708929","1.9412708746323","2.66473208811867","2.22840685276483"," ","2.64533702408871","2.36284264442617","1.4859599332004","2.41318464791394","1.9375578532737","2.52307826137904"," "," ","2.84015908413392","3.76813489404376","2.42020106363207","1.68316472107185","2.18292119132511"," ","1.93341610267603","1.76876584337658","2.22630844120089"," "," "," ","0.619763779884839","2.21954019915211","1.69705093737871","2.00930805019532","2.74738017501891","2.29307400791974"," ","1.18490505948789"," ","2.28574267257218","2.11813682824987","2.24568976700796"," "," ","2.39609801850544"," ","2.45521848846227","2.58490251547186","1.78763559643486","2.3608982569586"," ","3.72767752228448","3.35569762072496"," ","2.04364958424589","3.08074901489128"
"7",2016-01-07,"1.31642356955987","2.19009628535607","3.14032802093211"," ","2.02043455650052"," ","3.30453136408657"," ","3.91970126042974","4.184824204574","0.704154339142587"," "," ","3.03717586409434","1.53792632830846"," ","2.58858979010759"," ","3.23629775954034","1.94366547992073","3.44016135449015","2.97333022731964","3.29241277546695"," ","1.49083553073776"," ","2.65131781686163","3.18101250857493","1.86382418154453","2.44758088199615","1.97956498661496","2.22876046007771","2.96719991950641","3.19728234272248","2.91964547679079","2.88149706963565","3.5651061532664"," ","3.15276506201015","3.19825777789296","3.28626643798845","3.19900346802028","3.69694105828126","4.1582814175842"," "," ","2.49369858016073","3.40252754226756","2.91814520347625","2.98014869291518","2.73118066522282"," ","2.61909980612927","3.06515893150132","2.66309996982377"," "," "," "," ","2.38763420595561","3.11698246869387","1.85893358083903","2.68478960778964","2.85809300971363"," "," "," ","3.40433440684419","2.80341083661325","2.96361693920096"," "," ","2.46497689869725"," ","3.18567616193104","3.11706575180873"," ","2.69004337015843"," ","3.32512394887203","3.67919877462314"," ","3.64029133648569","3.7083899197767"
"8",2016-01-08,"1.49236528711895","0.797777710494796","1.30032743925342"," ","0.946044396421225"," ","0.790110981013959"," ","1.35503709953844","1.22592023997592"," "," "," ","1.26224437790993","1.01166207051937"," ","1.20391119851634"," ","1.9123881041435","1.13162701900623","1.11745051441839","0.94715439569025","1.04835965728107"," ","1.64713189461587"," ","1.15907728168899","1.03783498171692","1.23597127798343","1.33359598862233","1.02821605748479","1.01367461834854","1.18001934398293","1.40678995269887","0.759290286471804","1.20258285934768","1.16020206885685"," ","1.58844511857881","1.0158169411715","1.02553450185391","1.2630119854389","1.65922432549636","0.935753203559044"," "," ","1.06953023684991","1.29175198409207","0.893292233534331","1.27101893394032","0.948530518711726","1.18998690773458","1.59509551756154","1.29755013916086","0.567587699920857"," "," "," "," ","1.00274080919986","1.28871917090159","0.711996071475891","0.912464015570009","1.28908460949419"," "," "," ","1.01820387469052","1.5050578976778","1.41018551559921"," "," ","1.35710022271487"," ","1.20913641478752","1.13404975225063","1.16912665817573","1.02161423843539"," ","1.31902879290853","1.09580887998285"," ","1.0451752505431","1.3647476806663"
"9",2016-01-09,"1.54785967232737","1.16927057428524","1.29865454343655"," ","1.13117067741755"," ","1.96888385213257"," ","2.5230962115531","1.78301161936276"," "," "," ","1.39054780155369","1.3383961849266"," ","1.97402975617412"," ","2.05134102479329","1.4916919680471","1.35816772352217","1.37302559166329","1.36343954442592"," ","1.86664078657008"," ","1.1486286719767","1.2284003383687","1.45300787474052","1.96357685308495","1.2774521744359","1.27983241656584","1.05699018958057","2.13351448506238","1.00603252893501","1.56786109263452","1.21937855400651"," ","1.14940911095564","1.42947745596125","1.38979197692692","1.36413029043247","1.74901628666359","1.56199774536385"," "," ","1.26318409504356","1.67675929671806","1.23463748126522","1.60988229833512","1.43789298346019","1.77904468746572","1.18012192041144","1.17151425606943","1.36538469389357"," "," "," "," ","1.47735932653845","1.41405342948888","1.50352243420074","0.882180680826319","1.37648470566423"," "," "," ","1.58249024082894","1.90821545740623","1.48331297820263"," "," ","1.12065586386606"," ","1.5494505805121","2.14643283450554","1.64708240072639","1.21357060906583"," ","0.993009990171151","1.60867215023961"," ","1.09046426756707","1.28090066817811"
"10",2016-01-10,"2.18413250115663","1.34743449196795","1.29986317309735"," ","0.709510956294157"," ","1.15294204638344"," ","2.13454552188053","1.66497921821909"," "," "," ","1.75398097919057","1.19963007583195"," ","1.54154425679322"," ","1.7261302649857","1.49753420516934","0.86927214264062","1.23146401619715","1.29704234340275"," ","1.37313114101851"," ","1.44061635908772","1.25790255607488","1.84335862340803","2.23431327192528","1.68969060713081","1.56079109447091","1.16055334128639","1.17581300889387","1.31561827642951","1.05641275320697","1.16487699170217"," ","1.57382241566431","1.13902290951754","1.45750804805494","1.39748739332158","1.44357020180393","1.88240807077731"," "," ","1.00560026056976","1.33263795272515","1.3845705374312","2.06984911583401","1.32565952959491","1.42187236223676","0.953017708976695","1.25887429585071","1.16317282228083"," "," "," "," ","0.925161560509016","1.59855006766775","1.04336791247887","1.19379434055294","1.50332963783729"," "," "," ","1.42116506603826","1.0869449274744","1.45979947004841"," "," ","1.44462396691911"," ","1.74948750259587","1.67655940821534","1.83563755065953","1.17794287090445"," ","1.21648549375722","0.977685821323697"," ","1.66809359206372","2.77521497938776"
