"","date","abd","acth","agrn","arm6","bel2","bex","bir1","birr","birt","blc2","bple","brs8","burw","ca1","card","carl","chat","chbo","chlg","chp","chs7","cll2","coal","derr","dery","ea8","eb","eccl","ed3","ghsr","glkp","gran","hg1","hope","hr3","hrl","hul2","hulr","kc1","leam","lear","lecu","led6","leed","leir","ln","lon6","lvp","man3","mid","my1","newc","no12","nott","npt3","nwbv","ox8","pemb","plym","pmth","pres","pt4","rea1","roch","sa33","sash","scn2","sdy","send","shdg","sk5","sotr","sout","stkr","stok","stor","sun2","ted2","thur","tran","war","wig5","yk10","yk11"
"11",2016-01-11,"1.09126140281573","1.19488644782189"," ","1.70140074431441","1.02192451293866"," ","0.980230304201703"," ","1.00419410329948"," "," ","0.615642064445853","1.24271063009251","1.16612259099685","1.5531874659383"," ","1.8480698901396"," ","1.36715482621413","1.06209391216637","1.22343511403788","1.19090758229395"," "," ","1.38373051745184","1.84311636151327","2.33833444378996","1.46799182559032","0.922101805187711","1.42554337466226","0.748609822715857","0.696991464402022"," "," "," ","1.72676605667727"," ","1.59113827635839","1.76585981028088","1.07810891869964","1.08866857921147"," ","2.02898828933557","1.89354794223009","0.990498337465409","1.78471773435027"," ","1.8945956702218"," ","1.09620557682702","1.31875407822709","1.27892618000925","0.997486017435009","1.32237571674312","0.993748575789701"," ","1.19729603129772","1.75827050009808"," "," "," ","1.72492385885307","2.30943856673142","1.90441420869013"," ","1.55384826944089","1.05355677780458"," "," ","1.3484021676774","1.49955911395046"," ","1.78970117702099","0.96743160639059"," ","2.22120462812412"," "," ","1.02416455878841"," ","1.89780575050943"," ","1.23214788308754","1.45532505458154"
"12",2016-01-12,"1.23499691955257","1.40547583360248"," ","1.52408204731783","0.979758917403605"," ","1.6225259873759"," ","1.25914049359422"," ","0.781189100190479","1.03124203993414","1.17466461448438","1.90352457223474","1.11234834497998"," ","1.51721999780491"," ","2.58170823125007","1.10196629265369","1.46759462798651","1.20674433251537"," "," ","1.94935886896179","1.83047867343847","1.37682027075832","1.37251273538398","1.11958034322131","1.39818218409241","0.749299189484627","0.958985755709479"," "," "," ","1.40519444511122"," ","1.34842232020357","1.48167551064347","1.15444948923216","0.966532349488984"," ","0.974679434480896"," ","1.45748940384445","1.30013934593203"," ","2.51395741492531"," ","1.38773091824362","1.34082361666794","1.69543291038696","1.23618052584973","1.29052099728925","0.939231492818171"," ","1.04676372009842"," "," "," "," ","1.06301458127347","1.40014880161598","2.52114586459971"," ","1.53200346998126","1.47255077912493"," "," ","1.39423632413455","1.94271213379199"," ","1.25345175589164","1.05291176667649"," ","2.98935475145814"," "," ","1.57443341545781"," ","1.42676283029558"," ","1.66928236772225","2.36700808463496"
"13",2016-01-13,"1.82898859355719","1.208836726727"," ","1.15114939409975","0.924975518673293"," ","2.10953666181373"," ","1.98005750058621"," ","1.67453216481932","1.3900200707549","1.64631780614819","2.0542462209365","0.936660735449786"," ","1.55845266323919"," ","2.45731173284566","1.70998771077879","1.52766161174522","1.2675435561221"," "," ","1.48499133848057","1.65211765731839","1.77339435440397"," "," ","1.57277563193413","0.966841563388569","1.19051200774277"," "," "," ","1.46780259042027"," ","1.82537965080287","1.53348494839582","1.58237003495903","1.2302276801176"," "," "," ","2.67492042411776","0.938922833334306"," ","2.57507562855028"," ","1.35282849154512","1.25695168412787","1.41605698730819","1.53579866396344","2.17335645048611","1.20415193562024"," ","1.28370742846833"," ","1.19502938796301"," "," "," ","1.45317618150476","1.95764943346551"," ","2.22964220175034","0.931971796017148"," "," ","1.74318029366784","1.83523781186171"," ","1.75321133922867","1.14947215359227"," ","2.0605221750777"," "," ","1.23745150688181"," ","2.05806561070609"," ","1.59259495655743","1.86671357342721"
"14",2016-01-14,"1.32531101080551","1.21189006771732"," ","2.04485923118495","1.25524262912435"," ","1.62103473842741"," ","1.69803274921048"," ","1.04651768994237","1.7176776958052","1.74206274533831","1.55180469972447"," "," ","1.06195744885961"," "," ","1.72285888964337","2.01327118629489","1.05857437629338"," "," ","1.82680821677306","2.26174470938583","2.26113885415047"," "," ","1.11707905389378","1.10026946034846","1.22979319576416"," "," "," ","1.76879144853366"," ","0.989708951926681","2.09165006633519","1.23275112033018","1.37792508367904"," "," ","0.926047570357","1.6151457061745","1.37995484068097"," ","2.3096378238742"," ","2.42126748457994","1.134920031659","2.42767855953085","1.75724351240935","1.65719773950669","0.925327987287735"," ","1.42002530310972","0.616080802781223","1.23674860074684"," "," "," ","1.70928642393584","1.99541140286074"," ","1.40869687210214"," "," "," ","1.57424354965272","1.67375305088962"," ","1.80314539994237","1.37803025776082"," ","2.85302300371733"," "," ","1.35365848881755"," ","1.58413785814972"," ","0.797565740933693","2.99129831555601"
"15",2016-01-15,"1.95343899649912","1.69435871328221"," ","2.05214186446358","1.22052603186757"," ","0.915630627840898"," ","0.770469459748923"," ","1.32202633225984","0.805911132584225","2.16513463115218","1.7753087096313"," "," ","0.865010262149062"," ","1.60178471890398","1.04758574705649","1.17928220614878","1.01851518810757"," "," ","2.75344316726573","1.73104642893553","1.71755112996905"," ","1.26379059446835","1.31308216902397","0.760958586924737","1.01015675351238"," "," "," ","1.38755051896778"," "," ","0.907297308381933","0.761850816542626","0.781291665555615"," ","1.38855869090768","1.05775260799024","1.62858395985154","1.91968728582608"," ","2.49589518081653"," ","1.18008075135143","0.798900966092286","1.2153606251954","1.87558203526652","1.63811043495286","0.898610037780571"," ","0.82973399232749","1.03755565591945","1.19391573513741"," "," ","1.45693222737076","1.30739258156028","1.81657026735326"," ","1.87465455755052"," "," "," ","1.04326688680387","1.65798463306457"," ","1.42873588597895","1.35260751936742"," ","2.26523825409737"," "," ","1.01724264986072"," ","1.86306588524229"," "," ","1.01268737243323"
"16",2016-01-16,"1.71717137648864","1.540415669481"," ","1.29999303231132","0.946810052419343"," ","1.55241163486299"," ","1.35033543873419"," ","1.50317899847266","1.96688158982838","2.34195740626375","1.44640984830558"," "," ","1.43736373015101"," ","1.91435746211454"," ","1.06594178267763","1.10799956835653"," "," ","1.48908468140862","1.87291429889744","1.82319992623258"," ","1.10059272568289","1.34452728614499","1.38704539490827","1.00064290927586"," "," "," ","1.39547816441509"," "," ","1.29664421946965","1.04852380703208","1.04382240701726"," ","2.25918014499425","1.32067588098242","1.54098006645686","0.875667447299984"," ","2.3758713123302"," ","1.44372078676762","0.989912893254697","1.21111249612118","1.61299074096375","1.59004489044278"," "," ","1.1839506452698","1.09880534600347","1.69961632499041"," "," ","2.28272894783313","1.48724041700426","1.8323927099501"," ","2.20294598537793"," "," "," ","1.55199731062071","1.59209437306763"," ","1.28039141433901","1.2526421351849"," ","1.9034674690672"," "," ","1.51341225932218"," ","2.26944097055653"," "," "," "
"17",2016-01-17,"1.49302120508738","1.28688338266515"," ","1.4796934661014","0.825137230571595"," ","1.19343008271069"," ","1.04173767873892"," ","0.832970935693524","0.771115792353776","1.193088489982","1.02673501090042"," "," ","1.11858476838279"," ","1.48382584235307"," ","1.59113827635839","0.96218350715925"," "," ","1.26747923974652","1.62204022538087","1.53716636535627"," ","1.05816357191482","1.29339879185911","1.09616426093744","1.70408184296889"," "," "," ","1.09263012026493"," "," ","1.14207255029833","0.902010636525866","0.912464015570009"," ","2.06816799138264","1.5125501548757","1.25950732258775","1.08253593842007"," ","2.02611572412245"," ","1.90565519943416","0.759671935295337","2.56752291383027","1.42030389631752","1.13997679864516"," "," ","1.11378917026046","1.12443222387432","0.895916662791058"," "," ","1.12113264415818","1.32795336700034","1.6301284736424"," ","0.598049365419161"," "," "," ","1.26293309403151","0.857099507185363"," ","1.89667424414574","1.46581826581804"," ","1.99040724840238"," "," ","0.976981449989297"," ","1.93738487268987"," "," "," "
"18",2016-01-18,"2.07390620726245","0.751797363231821"," ","2.51718729618159","0.909849485880232"," ","1.48230504986982"," ","1.3753984929804"," ","1.38532029467578","1.22274736193177","0.988621863204429","1.39054780155369"," "," ","0.867739024415033","1.44452991200136","0.994185997236659"," ","0.711194137665149","0.928991583556514"," "," ","1.41203419919991","1.35854115063586","1.12693472928026","0.615313831399158","0.937001074968836","1.64077507816972","0.896601877945965","0.87638089793244"," ","1.14304219281068"," ","1.3458470744576"," ","0.771185627930962","0.872517181426279","0.818269648338067","0.682015342595921"," ","2.00975429315142","1.47785586949963","1.18583537373315","1.11394325044743"," ","2.01698853581848"," ","1.10288652891047","0.785454267158249","1.0026053018533","1.39564540158184","1.36602141006414"," "," ","0.865010262149062","1.37202246780944"," "," "," ","1.17077176329938","1.41633841039267","1.71369166725954"," ","1.49825381452998","0.971979212608783"," "," ","0.829079723793675","0.980350425369285"," ","1.3056663022203","0.662450435663035"," ","1.80811375812443"," "," ","1.08578672230052"," ","1.19582607431014"," ","1.02260172389562","2.0780027040635"
"19",2016-01-19,"1.32459256171302","1.25073166992162"," ","2.93351139940427","1.42208257164614"," ","1.173111450882"," ","2.91243076560231"," ","2.06980455818681"," ","1.21027455263408","2.27322155362913"," "," ","1.03121568893295","1.47515044676118","1.95364406845229"," ","1.63014514335558","2.6747578787892"," "," ","1.81259182675935","2.66474228571458","2.68591333344593","0.976202343007203","0.636552649324719","1.11139519315243","1.13647529095732","0.758705514657047"," ","1.45123011289723"," ","2.46390978919184"," ","0.756230162034691","3.28927770583254","2.0995815663182","1.88025591844317"," ","1.82243963737734","1.23041173737829","1.476776748604","1.78714714770112"," ","2.45232808642691"," ","3.17763641538893","2.040176178809","1.32785104804609","2.27149953663379","2.67222699287491","1.24814147549753"," ","1.23111826154641","0.922504467606322"," "," "," ","1.35860115613423","3.53986612372743","2.93824111835044"," ","1.08251250955051","1.63014514335558"," "," ","1.62132527648647","2.97461187207234"," ","2.30297539113511","1.93253981716485"," ","2.72231785299836"," "," ","1.44547645221672"," "," "," ","2.37875090800885","1.77957412264031"
"20",2016-01-20," ","1.33633719601352"," ","2.12588856102879","1.90821545740623"," "," "," ","2.49811523155857"," ","1.39173934549437"," ","2.12637630500253","2.86383939615275"," "," ","3.35584067957146","3.20237400616516","2.31948270094864"," ","1.34922817442665","2.53010855011446"," "," ","1.29608714878021","2.16793162628158","3.46635746252042","1.64598765557912","0.980008503364469","1.33627619075213","1.72915640821123","2.47702120660503"," ","4.32846995760777"," ","1.81954872860212"," ","1.79636811533636","2.3726666646306","1.65182705169023","1.05084507055933"," ","1.90889887828985","2.1454428217004","1.43200594469472","2.07657745173241"," ","2.69906049139916"," ","1.74162592699041","2.46232113306101","1.12530189186106","1.78988705011627","1.65686428996533","2.13191330682701"," ","1.42147096704257","1.20674433251537"," "," "," ","2.46928596732047","2.49120191002691","3.93641490684615"," "," ","1.95766331430456"," "," ","1.74629525036555","1.27608497254017"," ","2.92673830423037","1.84820712183927"," ","2.73633627902056"," "," ","3.91473433677641"," "," "," ","1.73202988895454","1.91272909966248"
"21",2016-01-21," ","1.92579740683539"," ","1.3960347572601","1.26694314297692"," "," "," ","2.04415013723302"," ","1.7591942737383","1.55955459228454","2.18908689852079","3.23842140377157"," "," ","1.52284535361096","2.32855229640681","1.9418014536444"," ","3.8039810382191","2.44219772134545"," "," ","2.41567570887211","3.32341004810211","3.61566639476886","2.2540141326409","1.21969793124292","1.7762880609187","1.08253593842007","1.03270334098239"," ","3.51895231032176"," ","1.63651715719607"," ","1.84185929217568","2.70494715852912","1.72936593054771","1.11783142801107"," ","2.42732034514833","1.90718986689994","1.9502014547953","2.03661679532859"," ","2.55042649858319"," ","1.08797778110305","1.78810481811881","1.9721934746493","1.66787834742771","2.45445469016785","1.94797832770732"," ","1.68895621595564","1.8980491510259"," "," "," ","1.467269721211","2.35066672626534","3.0411191685137"," "," ","1.70197683480088"," "," ","1.88656097670883","2.00232008287529"," ","2.12936589955769","2.20621240781703"," ","3.15647195732693"," "," ","3.01373666660712"," "," "," ","2.1489759947675","2.12248145721744"
"22",2016-01-22,"0.897615889851715","2.02082903779612"," ","3.09081260021443","2.03234711174265"," "," "," ","1.97461700560908"," ","1.91174383554744","1.87589109260222"," ","1.73906000763198"," "," ","1.99673193138115","2.20136650577627","2.20867443359658"," ","1.66889163080241","1.65711028382351"," "," ","2.66309873299134","2.18979434544943","1.87194678947044","2.38181136161511","2.44242395636153","1.6244508548153","1.9407108737914","2.87552137679514"," ","1.4436218748852"," ","1.28598211496117"," ","2.00964612213989","1.67712659724554","1.62319576538187","1.28579192312178"," ","2.34603813428858","2.19267142340445","1.46287388383278","2.1406647687515"," ","1.49155743762806"," ","2.18233603730272","1.25472296151179","2.37776155238493","2.06470951039579","1.77109951111192","1.8234383828997"," ","1.66062061251613","1.41697140797353","1.67134652585458","1.63851665908689"," ","1.44580853464094","2.25773629735755","2.39564444750063"," "," ","2.21277283885256"," "," ","1.69063383191725","1.33977610069743"," ","2.19300901447062","1.34671317051418"," ","2.53393990640571"," "," ","1.36134524260572"," ","1.04716548623203"," ","2.52703856580058","2.4113710093902"
"23",2016-01-23,"1.39655372930675","2.17440646574206"," ","2.55847554247628","1.91840343492458"," "," "," ","2.2692493811001"," ","1.20033207965516","1.26591320077012"," ","2.38281513571962"," "," ","2.60222521833844","2.25247046338144","2.02761974493872"," ","1.86395539381846","1.93446524835714"," "," ","2.48682033173264","3.092627980551","2.03339866846802","1.3812342201866","1.57916116973538","1.65471986332641","1.40617169669273","1.79999496778685"," "," "," ","2.03832394205475"," ","1.6801861094292","1.81323136168954","1.7756607261785","1.58544100754516"," ","2.22846782354597","1.713242328266","2.00606787033621","1.66480511981328"," "," "," ","1.70926185441451","1.38448310869467","2.2323664898326"," ","2.03469454318283","1.13354644202692"," ","1.67569229395842","1.3350826387059","1.19065655983506","1.42949646551768"," ","1.14888099306755","2.76488068773163","2.32527074939049"," ","1.32789331408618","1.85675421956813"," "," ","1.44047587978207","1.99760272994073"," ","3.80531426647874"," "," ","3.6104894485334"," "," ","1.60835116758153"," ","1.5698241385859"," ","1.64341020486343","2.02455935445473"
"24",2016-01-24,"1.08717823825679","1.41418794233011"," ","2.16413034379344","1.73731426908467"," ","1.09155942407392"," ","1.4088034897484"," ","1.4328382191716","0.818800819863229"," ","1.98106526021163"," "," ","1.32576884994265","2.39013673734128"," "," ","1.18868457317017","1.66149923567389"," "," ","3.3074670422083","2.02833193407356","1.69825144516779","1.01887085839519","1.33999242913717","1.59855418865647","1.20162179055484","1.14347550558989"," "," "," ","1.55554175287182"," ","1.05541220740345","1.58182040608327","1.59468660316654","1.54665956082825"," ","1.23895116933639","1.58908756063419","2.43050883322933","1.60461687690159"," "," "," ","1.33838941712943","1.06953023684991","1.77277389216089"," ","1.32522899306421","1.47765972431733"," ","1.19731253741576","1.02758158461675","1.22916697371649","1.33741449679293"," ","1.1366665604148","1.47175705895359","2.55246044980644"," ","2.27270747685713","0.913178475182279"," "," ","0.794901334675022","1.8770737324627"," ","2.00129939673261"," "," ","3.21844363732539"," "," ","1.70240665112572"," ","0.96199520924415"," ","1.6936742923879","1.33977610069743"
"25",2016-01-25,"2.13641647679446"," "," ","1.95336480411904","2.15859841134225"," ","2.00730549800444"," ","2.62363836320282"," ","1.68788844160518","1.50202158459182"," ","2.79174507785187"," "," ","1.99361298993139","2.83798956703662"," "," ","2.74526931705951","2.3858125343948"," "," ","2.84399953117671","2.4709581254993","3.10758772189545","2.29674864707179","2.20926491152043","2.70093582815773","2.62693682859891","2.64261344072519"," "," "," ","2.30415110590442"," ","1.75936418027666","2.80186273443377","1.83278812710051","2.35353573050902"," ","1.67624061778005","2.37447726720854","2.50208608617064","2.22122501780215"," "," "," ","2.51110216000286","1.6393209534456","2.53333929251778","1.92682813625571","2.06058595859373","2.13215547193954"," ","1.93904480011219","2.0761412087911","1.81881996376938","1.78593539003831"," ","1.5037573713482","2.30391915619035","3.31687604029253"," ","2.04328167417026","1.50033812614145"," "," ","2.01202454100918","2.97277197046894"," ","3.14524309275994","0.718215380880508"," ","2.87651346427319"," "," ","1.6468624098878"," ","2.59736488538405"," ","1.94257479597174","2.51283300482641"
