"date","abd_v10","abd_v25","acth_v10","acth_v25","agrn_v25","arm6_v10","bel2_v10","bel2_v25","bex_v25","bir1_v10","bir1_v25","birt_v10","birt_v25","blc2_v25","bple_v10","bple_v25","brs8_v10","brs8_v25","burw_v10","ca1_v10","ca1_v25","card_v10","card_v25","carl_v10","carl_v25","chat_v10","chat_v25","chlg_v10","chlg_v25","chp_v10","chp_v25","chs7_v10","chs7_v25","cll2_v10","cll2_v25","coal_v25","dery_v10","dery_v25","ea8_v10","eb_v10","eb_v25","eccl_v10","eccl_v25","ed3_v10","ed3_v25","ghsr_v10","ghsr_v25","glkp_v10","glkp_v25","gran_v10","gran_v25","har_v10","har_v25","hg1_v25","hope_v10","hope_v25","hr3_v25","hrl_v10","hrl_v25","hul2_v25","hulr_v10","kc1_v10","kc1_v25","leam_v10","leam_v25","lear_v10","lear_v25","lecu_v25","led6_v10","led6_v25","leed_v10","leed_v25","leir_v10","ln_v10","lon6_v25","lvp_v10","lvp_v25","man3_v25","mid_v10","mid_v25","my1_v10","my1_v25","newc_v10","newc_v25","no12_v10","no12_v25","nott_v10","nott_v25","npt3_v10","npt3_v25","ox8_v10","ox8_v25","pemb_v10","plym_v10","plym_v25","pmth_v10","pmth_v25","pres_v25","pt4_v10","pt4_v25","rea1_v10","rea1_v25","roch_v10","roch_v25","sa33_v10","sash_v10","sash_v25","scn2_v10","sdy_v10","sdy_v25","send_v25","shdg_v10","shdg_v25","sk5_v10","sout_v10","sout_v25","stkr_v10","stok_v25","stor_v10","stor_v25","sun2_v25","ted2_v25","thur_v10","tran_v25","war_v10","war_v25","wig5_v25","yk10_v10","yk10_v25","yk11_v10","yk11_v25"
2015-10-01,0.986003643625245,0.420976169561685,0.0210130811630246,-1.2908422319165,-0.410692601599862,1.44627888025106,0.0273622095034331,0.44954496159016,0.411453238885526,0.240040486714672,-0.991591372845535,-0.566234056588603,0.236866684378921,0.319398496294144,1.09710424756894,0.420976169561685,-0.531316898054173,-0.400334700362017,0.938388990244452,-1.3979035895846,-1.01381179836806,-0.0678670972581527,-0.404344235093907,-0.655114996844235,0.0432335066855458,-0.11865631480915,-0.0900875227806742,0.855857178329229,-0.242454413599212,0.351141852492825,-0.864619471719723,2.3287368689636,0.744755812551076,0.309875565617986,-1.81691253933558,0.551123396692155,3.06200253102782,2.74139745220863,-0.210711057400531,0.563820129704064,0.398756505873618,0.430499100237844,-0.131353809655513,-0.0170786415416099,-2.18513227153556,1.95099420608747,1.41136095988218,0.386059011027255,0.141637377617336,-0.226583116417099,1.31613165312059,1.13519597027358,-0.194839760218419,-0.658288799179985,NA,-0.610674145799192,-1.25823343177797,-1.05190352107269,0.398756505873618,-0.0488212359058356,-1.22014170907334,0.347967288322621,-0.953499650140901,0.433673664408048,-1.12491240231175,0.303527199112032,1.02409536632988,0.0940227242365428,1.00504950497756,1.45262724675702,0.912994762386181,1.18598518782458,-0.213885621570736,0.28130677358951,-0.493225175349539,0.925691495398089,0.716187020522601,1.95071766018063,1.21772854402326,1.12884760376762,-1.27727929313029,-1.62645392581241,-0.867793274055473,-0.832876115521043,0.271783842913352,0.300352634941828,-0.0456474335700853,-0.58527991794092,0.900297267539818,0.0337105760093874,-0.690032155378665,-0.0424728693998813,NA,-0.594802848617079,0.354315654828575,-0.05199580007604,-0.448784324304496,1.17011389064246,0.471765387112682,-0.88366533307204,-2.12482012330841,-2.00737115285875,NA,-1.18522455053891,NA,0.236866684378921,-0.242454413599212,0.328921426970303,-2.56922406275211,-0.128179245485308,-1.48043540149983,2.04622351284905,-0.98524300633958,-0.58527991794092,-0.91858249160647,-1.23918757042566,NA,0.836811316976912,-0.807481887662772,-1.13760989715812,0.0686277345438172,-1.96927943015412,0.135288249276928,1.02726993050008,0.484462881959045,-0.036124502893927,0.227343753702763,0.265435476407398,-0.591628284446874,-0.00755571086545117,-0.85192197687336
2015-10-02,-1.71471626653786,-2.34782674898533,-0.551749189816641,-1.47016706918075,-0.562617608278384,NA,-0.595224167926,0.551439628971414,0.978042335071448,0.268849662735811,-0.733802046428366,-0.964765394642706,-0.722933627966623,0.896525935952409,0.410144319788016,0.0514721636642454,0.863919376304794,NA,1.64375937716653,-0.396868031490468,-0.0409126539165364,1.70625506578073,0.399275901326273,0.999779824126127,1.57582882719027,0.14385763337622,0.641107668002357,-0.763691827526142,-1.13594983279269,0.660128378507197,-0.665872148583295,0.660128378507197,-0.622396518342744,NA,-0.891400635435571,NA,0.801423035559402,0.464489020621504,0.486226509676183,1.24432902148324,-0.0273268047737606,1.3041079315476,0.831312816657178,-0.95389632404977,-0.951179545499931,0.613935317585613,0.14385763337622,-0.736519477109398,-0.932158834995091,-0.600659029288064,0.385689400052304,1.94265262322594,0.132988562783284,-0.760974396845109,NA,-0.0191751648618572,-0.779995107349949,-0.684892206956942,0.703603356616555,-0.434908800368954,-1.24735536087831,0.945435775423832,-0.0572159337403438,0.429165030292856,-0.902269706028507,0.282435511878586,1.25519809207618,0.18461583293574,1.03510381445478,1.64647680784756,1.13292349339762,1.34758290965696,-0.0327610140046324,-1.97828617439982,0.247111521549939,1.52963641839988,1.69810342586883,1.61387024819995,1.03510381445478,0.738927346945203,-0.489252849071249,-0.646851438078455,-1.52722854856407,-0.962047963961674,-0.138732332859383,0.518833069323799,-0.383281530216499,-0.777277676668917,2.11927192273799,0.964455833797479,-0.3207858416023,0.113968504409637,NA,-1.17942546303324,-0.0490642938284404,0.388406830733336,-0.149601403452319,3.17626768060446,0.839464456569082,-0.858794075787956,-1.05986764290452,-1.71199883585683,NA,-0.312634201690396,NA,-0.785429316580821,-0.698478708230911,-0.63326558893568,-1.40223651920448,0.0406037452025023,-0.505556128895057,-0.122429053035575,-2.02447858319021,0.380255190821433,-0.481101209159345,-0.728367837197494,0.374820981590561,0.393841039964208,-0.864228285018828,-1.05986764290452,-0.818035876228437,-1.78536359506397,0.339496991261914,1.2959562916357,0.532418918466574,-0.00830609426892101,1.81766124599755,-0.116994843804703,-1.17942546303324,0.173746762342804,-1.03541272316881
2015-10-03,-1.30450171952583,-1.69910243256859,-1.46797913845901,-1.87526379132672,-0.761925316305321,NA,-2.07397354965739,-1.72869750295826,1.60286184947949,0.0343231188266925,-0.616768429746169,-0.519527484180092,-0.305315658864614,0.685414667399553,-0.146066107129961,-0.65341017095297,0.534620511832575,NA,1.01377890707521,0.858757222539081,1.30832020916266,0.84043635193568,0.5064348432522,0.130154662583468,0.24853494414217,1.21248866540589,1.56762951008199,-0.611131498967719,-0.866212594459148,0.588173721833476,0.0230485808110418,0.159749732973144,-0.306725060673914,NA,0.738967539171079,NA,-1.08324322339323,-1.15229850037893,1.31536687997979,0.950360899097332,0.141428862369744,0.817887614133755,0.582536452825651,-1.85553351891401,-1.66950736217891,-1.35523612590813,-1.58917788540693,-2.01478340887804,-2.00209980728247,-1.90908672891492,-1.06492235278983,0.310543550310746,-0.642135632937319,0.217530471943195,NA,0.80661341434748,0.324636553715622,0.211893541164745,1.04196457565558,-0.70273517552597,-1.00432314843055,1.15893579363436,1.15893579363436,-0.161568174114761,-0.818296991695448,-0.363096397834664,0.0272764480095666,-0.37859880304884,0.54730411342815,0.922175230516957,0.583945854634952,0.80520401253818,-0.288404190070513,-2.12752642142892,1.09128991845796,1.64795898685397,1.39287755313316,0.755879007965179,2.05383423791238,2.21731165684555,0.922175230516957,0.809431879736705,-0.0276858255712592,0.0286858498188671,-0.463156147019342,0.0977411268045686,-0.825343324283197,-1.00432314843055,1.04901124647271,0.571262253039376,-0.71964664432007,-0.450472545423766,-0.381417268438065,-0.00936495496785873,-0.0164112875556084,-0.150293974328486,-0.337729194643514,2.11302437869173,0.333092288112672,-0.478658214004142,-0.826752726092498,-1.01418794640753,NA,0.634680261017252,NA,0.113243193789369,0.347185291517547,-0.458928279820817,-0.883124063253248,-0.160158772305461,0.483886105450274,0.372552494708698,-1.71037697058424,1.28436240778081,-0.823933922473897,-0.825343324283197,0.194982072370645,0.769972011370054,-0.115061634930985,-0.202437444290712,-0.140428838122136,-0.574489757760918,1.14202432484026,1.05605757906046,1.57185737728052,1.38442181873611,1.31677594355971,-0.0798292955334845,-0.447653741805166,0.502206976053675,0.0103649792154661
2015-10-04,-1.71252972919579,-2.06197757542241,-1.59690367162143,-2.09409571919119,-0.580679201718801,NA,-1.67270318158872,-1.23332416280614,0.643672171817677,0.0938061341316481,-0.274912413354546,-0.404670750189878,-0.308315702211243,1.00982135413649,0.00515948999130344,-0.310885067378621,0.373878037477497,-0.872313710822087,1.23850410411784,-0.0192505582753354,0.244120008978319,0.423982662426388,0.1195007108139,-0.687312018703107,-0.32758671180697,0.506205739480209,1.27319192139015,0.032138903425321,0.0141527305813604,0.589713344949642,0.0642573555302508,1.01752975797478,0.475372124127045,NA,-0.172133798289386,NA,-0.989224605148216,-1.05217667260631,0.160612403508886,0.474087287375279,-0.0924803947390987,1.15756586381579,1.04964821007971,-1.93221923858708,-1.92451083474879,-1.45429820061305,-1.85898940212332,-1.99388646929341,-1.97846966161682,-1.85642003695594,-1.26030357624016,0.3867254799867,-0.412379154028169,-0.218384221319132,NA,0.19144601886205,-0.481754788572787,-0.644915797592507,0.113077143727375,1.46590201734742,0.969994806529426,0.200438951115953,0.0141527305813604,-0.19268964463688,-0.704013663131455,-0.233801028995713,0.391864518657612,0.417559095339863,1.91042007480091,2.13653315127872,2.09927596883903,2.15580416087445,0.435545268183825,-1.42860362393079,0.299363672598122,0.580720412695738,0.513914143318499,1.23464990219869,1.82819699774709,1.94382305532145,0.0783893264550662,0.0835283651259779,-0.292898894534661,-0.218384221319132,-0.336579644060873,0.637248604731153,0.281377191418008,0.00644432674306943,0.303217874517267,-0.0179657215235694,-0.844049768972457,-0.563977557290453,-0.526720374850765,-0.58324856688618,-0.250502673424061,0.0257153363387966,-0.384114903842385,2.07872012249154,0.19144601886205,-0.457344740306148,-1.09585742213252,-1.03162082625882,NA,0.264675855325813,NA,-0.173418635041152,-0.345572884650931,1.81021082490313,-0.477900586653641,0.00772885515868212,0.168320807347177,0.684783864512664,-1.18578890302463,0.120785547565666,-0.704013663131455,-0.729708239813706,0.639817969898532,0.746451095218991,-0.566547230793986,-0.682173288368349,0.194015384029429,-1.21405315321042,0.408565854749807,0.373878037477497,0.648811210488589,0.34689862404348,1.21023985393205,1.45947845026089,1.02395363339746,2.15451932412268,1.51600664229631
2015-10-05,-0.621414706007752,-1.1041608317054,0.796051769194892,0.0325047110059662,-0.38100290447576,NA,-0.0213476174697728,0.374850832048041,0.549870091811573,-0.323304145962493,-0.657956945339442,-0.709885828001383,-0.504093743167419,0.55371698343917,-1.24071440632344,-1.70230447442958,-1.14839639270221,-2.01387777040122,0.865290279410812,-0.486784115613439,-0.350230540995396,-1.1887855236615,-1.64460571591631,1.00569028406638,1.42112134536191,-0.159824637901614,0.303688876018322,0.669114500465704,0.286379248464342,-0.604105078453772,-1.19840229114042,1.28841420078139,0.611415741952437,NA,-1.27148723139387,NA,0.496018224925902,0.609492296138639,-0.275222154928148,0.186367913177989,-0.76566160229092,0.494094779112104,-0.388696226140885,0.190214804805586,0.124822724627193,1.50189960728048,0.903755964556301,0.59025922277086,0.530637480033863,0.813361396748872,1.50189960728048,-0.0213476174697728,-0.954144059570904,-0.475244363910786,NA,-0.663726821190769,-0.825283345027917,0.417162947231058,0.172905177251606,0.986457672288674,0.824901148451525,0.201754556508239,-0.779124338217304,-0.182904141306921,-0.775277908179775,0.0786637178165799,0.249836547542583,0.224834059913546,1.94810349364644,2.36353455494196,2.4789320719685,2.13850939674022,0.117129402962068,-0.4329317871377,-0.534866568237851,-0.025194047507301,0.132516046292318,0.128669154664722,NA,NA,-0.113665631091,-0.807973717473937,1.09800829768761,1.21148283049042,0.163288409772682,1.16147693205221,0.719119937313846,0.203677540731969,-0.619491260193954,-0.894521855243838,-1.06954157659744,-0.588718435123522,-1.43496720104482,-1.93309950848265,-1.25610104965369,-0.934910986203125,-0.804127287436409,1.52690255649959,-0.646417193636789,-1.29264328898538,-1.48689608370676,-1.67922497102427,NA,-0.57333225338334,NA,0.274839496761688,-1.13108676514823,1.8115499190284,-1.23109810043459,0.0305812651921676,-0.81759048495286,1.65576327104257,-0.261758957411697,0.0575076602250712,NA,NA,0.647957981284127,0.0465532047287764,-0.57333225338334,-1.30226005646431,1.19032631130884,-2.28173987169342,0.0401980326710912,0.176751607289134,0.384467137936896,-0.0117308499908496,0.0825101478541085,2.25775334380428,1.18071000541998,1.76346746640398,1.32880333174068
2015-10-06,1.34796055050057,0.161165019020838,-0.0632719068321942,-1.56971948558885,-0.532549115433989,-1.61052619938031,-1.21946240296833,-1.30787667747174,1.67441426083225,0.378801097953385,-1.04263303782724,-1.09704226159395,-0.920212896452862,-0.335316393397172,-0.0190643615133535,-1.14124899077851,-0.121081145992004,-1.92677823126413,1.45337735037233,-0.301311342660472,0.0659490814626719,-0.896408708029752,-1.43029681884612,-1.06983724164346,-0.69577597059983,0.698453145230308,1.19153454225521,0.661047262966228,-0.0156643461202489,0.242778446603759,-1.10724394004181,2.4531418382631,0.518223764696116,NA,-1.15145066922638,NA,-0.148286165942495,-0.709378480575076,0.123759136756758,2.63677205032468,0.157764187493458,-0.0190643615133535,-0.787591076630616,-0.430532330955338,-0.345518071845037,0.535226290064466,-0.124481977519385,-0.686904591021567,-0.882807014188782,0.371999434898625,1.58599917019457,1.3717639227894,-0.406728142532227,-0.0666727383595744,NA,-0.447534856323688,-0.818196111974211,1.86824615134169,1.15072782846375,0.314190195738814,-0.71617932749556,1.46697986034757,-0.311513021108337,0.851478321948284,-1.25686828523241,0.378801097953385,1.02490685556199,-0.185692048206575,1.24934378141502,1.58940000172195,0.94329342797907,0.854879153475665,-0.359120581820282,-1.3180783559196,0.858279985003045,-0.1516861813356,-0.498543248563013,0.113557458308893,NA,NA,0.263181803499489,-0.590358354593799,-0.161887859783465,-0.1176811305989,-2.20562438088386,1.9260553905015,0.665684537921489,-0.450935687851068,0.494419576273006,-0.260504628869011,-0.430532330955338,0.875282510371395,-1.23646492833668,-1.72954632536159,-0.790991908157996,0.320991042659299,0.031944030725972,0.936492581058585,0.0183415207507266,-0.67197178217672,-1.29427416749649,-1.20585989299309,NA,0.218974258180648,NA,2.12668812793142,-0.535949946961369,1.24934378141502,-1.65473374469915,0.42300782713795,-0.63456589991264,1.52478909950738,-0.13128282443987,1.00790433019364,NA,NA,0.178167544389188,0.252980125051624,1.35136056589367,-0.338717224924552,0.110156626781512,-2.22602773777959,1.39216727968513,-0.280907985764742,0.44341118403368,-0.246902118893766,-0.342118056451932,0.984100141770531,-0.440734009403203,1.32075553055008,-0.185692048206575
2015-10-07,1.20450621250859,-0.5099102119738,0.0826817582597112,-1.66527850241245,-0.524818484227207,-2.48149008405484,-1.04287088215058,-0.849066920770071,1.70392394097403,1.0405187956349,-0.360831067353516,-0.40555498963529,0.753540592486327,-1.05405186272102,1.5399356296219,-0.319833542276259,-0.0999412225503495,-1.98952693895532,0.790809931402176,-0.167027105973011,-0.0328553391276879,-0.625447309361199,-1.50501748274328,-0.796889309600816,-0.38691942569892,-1.00187335707332,-0.226659300508192,0.0715007776892677,-0.383193028494403,-1.1248641433482,-1.36711931869344,1.86045766896024,0.280212116844733,1.02188412617697,-0.748438095636079,-1.64557850912578,0.354751689154875,-0.167027105973011,1.13742032908593,1.5921141352696,0.310027766873101,0.138586661111929,-0.942242057016583,-0.16459680803622,-0.289045594177485,0.895166048219131,0.239215486245922,-0.748438095636079,-1.18822362956634,-0.0514900085856122,1.00697585392357,1.7710098243967,-0.569542406508981,0.872804087078244,NA,-0.37946573681144,-0.711167862241785,1.0032485622406,1.7337395910024,0.623095222845522,-0.897518134734809,2.06171531922823,0.600733261704635,1.32749699878347,-0.088760241979906,0.959335037430576,1.46166876562879,0.869076795395281,0.55600933942286,1.21568719307903,1.12996664019845,0.928708989930462,0.529920981077455,-0.603085348220312,1.02933781506445,-0.621720017678236,-0.472640873057952,1.02561052338149,NA,NA,0.712543067409071,-0.614266328790755,-0.28256420336041,-0.636628289931643,-1.8180849387157,1.42067213502998,NA,NA,0.14604034999941,-0.565815114826018,-0.331014522846702,0.138586661111929,-0.841613231882591,-1.6913677552363,-0.513637503656763,-0.260202242219523,-0.319833542276259,0.600733261704635,1.12251295131097,-1.15840708505953,NA,NA,NA,-0.573269698191944,NA,0.209398941739108,-0.5099102119738,2.06544171643275,-0.424189659093214,1.07406173734623,-0.543453153685131,NA,-0.199597749613936,1.34240527103688,-2.21687384204715,-1.84417419153955,0.157221330569853,0.667819145127296,0.213126233422071,-0.554634134255574,-0.491275542515876,-1.86280886099748,1.618202493615,-0.919880095875696,0.712543067409071,-0.331014522846702,-0.748438095636079,1.08524271791667,-0.208023736571822,0.895166048219131,-0.234112989395673
2015-10-08,0.14257184133364,-2.27270196247203,-0.244996785352946,-1.9127123893805,-0.786899227588107,-1.46322775397765,-0.841509887287738,-0.434032521016374,2.10324645887236,-0.219792020597823,-0.555856222793199,-0.992738475818481,0.11207004321758,-1.5808493173745,1.75878201267939,-0.114772839578534,0.259098509749529,-1.36660881695595,1.42271781048401,-0.362619356940387,0.11207004321758,-0.354218104752209,-0.929726563930671,-0.606265752303447,0.183484215484157,0.801000951984689,1.91001060121013,-0.31220982743014,0.0154521143864689,-0.635670639057364,-0.753293210644805,1.956219000531,0.578358191187369,0.85561060349373,-1.23218374099216,-0.118972961577328,1.27148922195327,0.691779632585426,0.779996309228359,1.90160834083137,0.679177250207864,0.885016498438238,-0.131575343954889,-0.891919416797986,-0.488643180716006,0.721185527529934,0.0154521143864689,-0.866714652042862,-0.555856222793199,-0.114772839578534,1.09925699885679,1.35130464640803,-0.371020609128565,0.0406568791415927,NA,-0.0811658144446419,-0.408827756261251,0.107869921218786,1.49833210474939,-0.400426504073073,-2.50502436112591,1.44372245324034,-0.65247415162431,0.557354556621629,-0.996939606007865,0.427129602656627,1.54874163425963,1.17907242331155,0.267499761937706,0.872414116060676,0.443933115223573,0.523748539678328,0.544752174244068,-0.812103992343231,0.851410481494936,-0.156780108710013,0.103668791029402,-0.00975265036865479,0.305306909070392,-0.49284431090539,0.729586779718112,-0.429832399017581,-1.681668376395,-1.64386122926231,-3.34938398042255,1.18747367549972,NA,NA,0.569956938999191,-0.144177726332451,0.204487850049897,0.666574867830302,-0.446634903393936,-0.736489698077859,0.616165338320055,0.35571643858064,0.124672425595142,0.935426027948486,1.17067016293278,-0.627269386869187,NA,NA,NA,-0.900320668986164,NA,1.1958749276879,0.767393926850797,0.553153426432245,-2.19416593187624,0.637169981076385,-0.177784751466343,-0.260473519103182,-0.555856222793199,0.893417750626416,-0.971734841252741,-0.371020609128565,-0.144177726332451,0.456535497601134,0.742189162095674,-0.106370579199766,-1.05995151789567,-1.96732304908013,1.60335229395927,-1.20277784604765,0.960630792703609,-0.0181539025568326,-0.362619356940387,1.01944157440203,-0.509646815281746,1.07825336429105,-0.900320668986164
2015-10-09,-0.360045778744359,-1.5754386722296,-1.2101183770207,-2.31310522037569,-0.855336175356735,-2.3798467605095,-1.06609804625562,-1.04853399498239,1.90915731228278,-0.0298518999869461,-0.416248382285739,-0.84831021762845,0.0966052225523841,-0.363557914561018,0.760505115883868,-0.655112398002796,0.704301669295005,-1.01691971434756,0.700789533478346,-0.13874581430053,0.61297180625465,-0.156309022526276,-0.532167411280125,-1.02394567207584,-0.454888620648856,1.10474922400288,NA,-0.149283907845475,-0.669162627364399,-0.0965934401207538,-0.59539597254979,1.4349431027603,-0.00175059821625624,1.54383701707388,-0.261689957975718,0.591895619164761,0.135244617868018,-0.444350527103912,1.36820156262649,1.76513698151771,1.32253705263005,0.0825541501432974,0.0966052225523841,-0.858848311173395,-3.50641954331305,0.135244617868018,-0.342481727471129,-1.47708369450844,-1.16445302397678,-0.897488549536512,0.823733677153534,0.978292101463553,-0.700776907999232,0.11416843077813,NA,-0.110643669482357,-0.553243598370013,0.198473179137684,1.83187767860403,1.02044447564333,-0.479476943555404,1.64570497365918,0.546230266120842,-0.26871507265652,-0.837772124083506,0.342494352950243,1.8002633979692,0.827246656017676,0.0193255888736324,0.816708562472732,0.86588605133331,1.0485466204615,1.30497300135682,-1.16094088816012,0.486514683715319,0.21252425154677,0.402209935355766,-0.0474151082126919,0.971266986782752,0.771043209428813,0.806170468927788,-0.321405540381241,-1.09771232689045,-0.964229246622836,-3.0894120068849,1.07313494336805,NA,NA,0.999368288553442,0.0087874953286881,-0.0614661806217787,0.230087459772516,-0.21251246911514,-1.04502185916573,0.353032446495187,0.486514683715319,0.388158862946679,0.542718130304183,0.925601633738833,-0.732391188634064,-1.22416944942978,-1.41034215437464,NA,-0.718340959272461,NA,0.300341978770466,-0.00526273403291496,0.855347957788366,-1.45600750741855,0.971266986782752,0.28629090636138,-0.605934066094734,-1.11878851398034,0.774556188292955,-0.718340959272461,-0.254664843294917,1.20310504477152,1.85997982342221,-0.201974375570196,-0.363557914561018,-0.310867446836297,-1.71945984604216,0.922089497922174,0.0895801078715826,0.690251439933401,0.338981374086101,-0.124694741891444,1.68785734783896,0.497052777260263,0.950190799692864,0.191448064456882
2015-10-10,0.547799405114847,-0.340914499225588,-0.115152644985464,-2.1577598976342,-0.813939336681086,-1.65248336671583,-0.0506492580597141,0.390123885932909,1.39351019145962,-0.204740109018899,-0.821106092991116,-1.19737585005799,0.200197533333254,-0.107985028630275,1.64793993098503,0.938402674801781,0.658887998123533,-0.817522284813521,0.511963903474378,-0.907110608892115,-0.491422402052337,-0.00406319193161959,-0.749435949755336,-0.570259301598147,0.12494358191988,0.504797147164347,NA,-0.365998576333273,-0.781687643218211,-0.287161676787463,-1.10062076966936,0.902568033206471,0.10344245294463,1.09607819398372,-0.942946110532585,-0.667014381986772,0.486878966321533,-0.133069965783119,0.479712210011503,3.33936236371974,2.0242096880519,-0.0649827706797746,-0.437669579614212,-0.452003092234273,-1.63456518587302,0.984988740929876,0.483296018189098,-0.699266075449647,-0.731517768912522,0.307703178209504,1.69452599711312,1.56193541508403,-0.0363148853944945,-0.0291481290844643,NA,-0.441252527746648,-0.953696675020209,-0.452003092234273,0.963487611954625,-0.244159418836963,-1.63456518587302,0.795062388330221,-0.272827304122243,-0.821106092991116,-1.17587472108274,-0.0506492580597141,1.11757932295897,-0.222658289861713,0.10344245294463,1.10682875847134,0.250366547593785,1.15341396455428,-0.391083513486118,-0.88919328809446,0.071190759481755,0.719808436916846,0.709057872429221,-0.276411112299838,1.87011883709272,1.71961093426597,0.286202049234254,-1.22962754352086,-0.319413370250338,-0.351665063713213,-3.2292325382191,0.099858644767035,-0.477088029387118,-0.892776236226896,0.759226886689751,-0.140236722093149,0.0389390660188801,0.866732531566001,0.14644471089513,0.293368805544284,1.27883779027334,1.2537528531205,0.827314081793096,0.662471806301127,0.107026261122224,-1.22246078721083,-2.27601610699808,-3.5338321520502,NA,-0.365998576333273,NA,1.27525398209575,0.934819726669345,0.236033034973724,-1.53781010548439,0.150028519072724,-0.620429175903836,0.150028519072724,-1.08628639700414,0.422375579395783,-0.0183975645968392,0.540631788759658,0.17511259618041,0.522714467962003,0.529881224272033,0.171529648047974,0.816563517305471,-1.56647885081483,0.97423817644225,0.271867676569034,0.497629530809158,-0.129486157605524,-0.104402080497839,1.08532762949609,-0.125903209473089,1.14266340006666,-1.06120231989646
