"date","abd_v10","abd_v25","acth_v10","acth_v25","agrn_v25","arm6_v10","bel2_v10","bel2_v25","bex_v25","bir1_v10","bir1_v25","birt_v10","birt_v25","blc2_v25","bple_v10","bple_v25","brs8_v10","brs8_v25","burw_v10","ca1_v10","ca1_v25","card_v10","card_v25","carl_v10","carl_v25","chat_v10","chat_v25","chlg_v10","chlg_v25","chp_v10","chp_v25","chs7_v10","chs7_v25","cll2_v10","cll2_v25","coal_v25","dery_v10","dery_v25","ea8_v10","eb_v10","eb_v25","eccl_v10","eccl_v25","ed3_v10","ed3_v25","ghsr_v10","ghsr_v25","glkp_v10","glkp_v25","gran_v10","gran_v25","har_v10","har_v25","hg1_v25","hope_v10","hope_v25","hr3_v25","hrl_v10","hrl_v25","hul2_v25","hulr_v10","kc1_v10","kc1_v25","leam_v10","leam_v25","lear_v10","lear_v25","lecu_v25","led6_v10","led6_v25","leed_v10","leed_v25","leir_v10","ln_v10","lon6_v25","lvp_v10","lvp_v25","man3_v25","mid_v10","mid_v25","my1_v10","my1_v25","newc_v10","newc_v25","no12_v10","no12_v25","nott_v10","nott_v25","npt3_v10","npt3_v25","ox8_v10","ox8_v25","pemb_v10","plym_v10","plym_v25","pmth_v10","pmth_v25","pres_v25","pt4_v10","pt4_v25","rea1_v10","rea1_v25","roch_v10","roch_v25","sash_v10","sash_v25","scn2_v10","sdy_v10","sdy_v25","send_v25","shdg_v10","shdg_v25","sk5_v10","sout_v10","sout_v25","stkr_v10","stok_v25","stor_v10","stor_v25","sun2_v25","ted2_v25","thur_v10","tran_v25","war_v10","war_v25","wig5_v25","yk10_v10","yk10_v25","yk11_v10","yk11_v25"
2015-07-01,0.271992046089929,2.62380394990008,1.68473125055871,-1.49934960780436,0.462009599907367,-0.895651612109855,1.52776022783995,0.291269409541035,0.93567676596539,NA,NA,-0.994791205405909,-0.262259986361936,-0.989283670533003,0.941184300838297,-0.119058131290761,-0.355892044785083,-0.573447933897677,0.0241430628497924,-1.1627779588011,-1.42463602750459,-0.639540996095047,-0.545909598602521,0.8255214419929,-0.435754274630031,0.0902361250471619,-0.278783251911278,0.379393272160654,-1.06914590037795,-1.35279551261854,-0.314583880911727,-0.00339527244536375,-0.49358570405273,NA,NA,0.255468780540586,-0.36139957965799,-0.824051015039578,0.500683955252158,NA,NA,-0.76621958561688,-0.898405710011619,NA,-0.587217762475878,0.641012083978991,-1.42439610968881,NA,-0.31733731788287,NA,2.15839841661673,2.75874351126596,0.197637351117888,0.0902361250471619,2.87440637011136,-0.738680589391102,0.0324046956244635,1.96909929438538,0.861322070993349,NA,NA,0.676812052048818,-1.31424144664694,0.968723297064075,1.30194270595269,0.128790851949376,0.734643481471517,-0.2512442556855,NA,NA,NA,NA,NA,NA,NA,-0.0694883346427335,-0.386184477982004,-0.598232832221691,0.872337801669785,1.06786289036013,-0.29530651746062,-0.661572457447918,NA,NA,0.880599434444456,0.762182477697295,0.90538433276847,NA,-0.923190608335633,-0.945221408757882,-0.722157323841759,-0.617510195672798,NA,0.00211226242754302,NA,-1.27017918487182,NA,-0.0860116001920759,-0.165874490967646,-0.785496949067987,NA,-1.87327837742282,NA,NA,NA,-0.587217762475878,0.776550448488381,-0.631279363320376,-1.00580693608234,0.0516820590755704,1.23309554585355,0.0461745242026636,0.77319820837373,-1.38859614161899,-1.55933633198532,0.0495267643173141,0.362870006611312,NA,NA,NA,NA,1.78662494175652,0.2940235074428,NA,NA,-0.606494464996362,NA,NA,NA,NA
2015-07-02,0.198084181916206,0.153558997694681,0.56592654093882,-1.55537103151847,0.388509148054146,-2.16687669200214,1.03522522422534,0.319831358966157,1.289905129834,NA,NA,-1.70044049896481,-0.364084728442435,-1.46579115732155,1.34141347164999,-0.384115979185728,-0.489994466289008,-0.261068044810452,0.454325133670838,-1.36277447368957,-0.876307029908945,-0.324022913733738,-1.13957165915361,0.906454369685358,-0.378393059021026,0.331277886073452,-0.0636194011824836,0.474356384414132,-0.939261212054341,-0.704612557188973,0.42284804259814,0.382786227889444,-0.856275779165652,NA,NA,-0.593881984286627,-0.475686135710417,-0.990769553870333,2.92100262067373,NA,NA,-0.558672255376997,-1.13957165915361,NA,-0.507163913561005,0.794852962417377,-0.670273662644979,NA,-0.100820099197775,NA,1.76206492981392,2.5175206097818,0.493018886820902,0.0308125588135008,1.73058783874122,-1.61875513662356,0.597404318789409,2.26570182086654,1.25556623529,NA,NA,1.39006000999469,-0.730366728096969,0.668943224570803,1.02664050058934,-0.26965276844645,0.666082107877398,-0.452793768273717,NA,NA,NA,NA,NA,-2.00949054986076,NA,-0.223868033573052,-0.309715269933038,0.0222278351775024,0.666082107877398,0.402816791854846,-0.532918084469001,-0.939261212054341,NA,NA,0.915039093321357,0.895007842578063,0.46863346424943,NA,-0.727504924625673,-0.524333360833003,-0.44543562995083,-0.263929848281748,NA,0.0365354789782029,-0.535779201162407,NA,NA,0.0966285444301933,-0.0206957830024906,-1.1481563827896,NA,NA,NA,NA,NA,-1.03083205535692,-0.195252059193759,-0.733227844790375,-0.813352160985659,-0.498579189925007,1.2927669333053,-0.221006230101755,0.932208540593354,0.0937667409588967,-0.31543819009774,-0.412731953565021,0.405678595326143,NA,NA,NA,NA,2.90669497687303,0.182475780790179,NA,NA,-0.658827135537684,NA,NA,NA,NA
2015-07-03,-1.07721363207089,-1.49486622238018,-0.0106469785151862,-2.13342526957265,1.33550510849686,-2.80650131307868,1.46666836904633,0.217163374671469,1.43560332088451,NA,NA,-1.22908692472823,0.0307730857005695,-1.525931270542,0.948917566349386,-0.266070431711916,-0.0486150945792005,0.230970338877149,0.172291362303972,-1.49141427422844,-0.918436443110064,0.0169661214948896,-0.348910560143427,0.0342250338523104,-0.559462829373945,0.952369514501127,0.141226314142156,-0.628495993599776,-1.36370213342943,-0.417944552770542,0.593395900765009,0.00315998569049375,-0.890823343099988,NA,NA,0.351778583372674,NA,NA,1.28373002822717,NA,NA,-0.300587428025474,-0.839048262830294,NA,-1.07376168391915,0.74526919342235,-0.908081427056125,NA,-1.22218385682603,NA,0.600298968667206,1.98096805199281,-0.269522379863657,0.296551554951239,1.9568060717332,-1.91202508552403,0.672784081044778,2.33648971757719,1.18708293558998,NA,NA,1.19053488374172,-0.628495993599776,1.09733973925627,1.31824702454073,-0.000291962461247152,1.29063309612937,0.303455451254721,NA,NA,NA,NA,NA,-0.877016378894309,NA,-0.50423580095251,-0.393782572510924,-0.497332733050312,-0.0417120266770024,-0.483525768844632,-0.911533375207866,-0.652657973859395,NA,NA,1.61163859380147,1.48392728140375,0.85227130211348,NA,-0.635399889903258,-0.552559761471747,-0.293684360123276,-0.732046154139165,NA,1.28718197637891,0.130871298088217,NA,NA,0.714204145260534,0.441521779706382,-1.07376168391915,NA,NA,1.11859485940923,NA,NA,0.0963551301759436,0.265486506789422,-1.49486622238018,-0.928791459164003,-0.107294071152377,1.09043667135407,-0.00719503036344489,0.353128877466107,-0.80108014676628,-0.521494713309931,0.148130210445638,0.562330852603192,NA,NA,NA,NA,1.82624257371358,-0.638851009653715,0.734914177368411,-0.514590817006449,0.120516282034278,NA,NA,NA,NA
2015-07-04,-0.428871081935668,-0.826693090944425,0.42551264212488,-1.56992197527398,0.524300283633698,-2.04952897099221,0.227936077532298,-0.298043426006793,1.9634025764889,NA,NA,-1.0002394845251,-0.193915461700896,-1.2752443218006,0.390803107093756,-0.789314035302235,-0.26333389097567,-0.346102486455669,-0.276684057180895,0.356093572062633,-0.244644683548312,-0.367461855281567,-1.13640682246358,-0.0764379719772469,-0.73591465205628,1.45077259836756,0.286675142787859,-0.0657579671705615,-0.540523172745441,-0.690525753005944,0.153177966247918,0.235945920940444,-0.391491385506005,NA,NA,-0.116487189017977,NA,-1.19781604911768,2.7750662813227,NA,NA,-0.426200920537128,-1.04295886296436,NA,-1.09902776682139,0.102448744400503,-0.783973712505155,NA,-0.83470293435257,NA,NA,1.66436820898896,-0.00968906331354004,1.15173823086762,2.25175693918215,-0.965530590281445,0.585709510287798,3.10881018385377,2.16898834370215,NA,NA,2.34253473728282,0.313374834410837,1.08208719574027,0.708759287873626,0.222596395522692,0.636438091347741,0.332064041838195,NA,NA,NA,NA,NA,-1.04365539894714,2.07020006140586,-0.330082799639377,-0.666496222781506,-1.13373730185251,0.497601232798193,0.0971090623908965,0.318714516420443,0.56167998006336,NA,NA,1.49349133601936,1.15440839226616,0.340073885246341,NA,-0.810673404128133,-1.02159949413847,-0.882761994801446,-0.276684057180895,NA,0.340073885246341,-0.719894965239988,NA,-0.260664370364603,0.145168122839772,-0.530328884843025,-1.43010150795391,NA,-0.980336625624534,0.804644802918805,-0.460910455568251,NA,-0.928150893851782,0.225266556921231,-0.290033582598648,-0.394161546904545,-0.100467502201685,1.0743099581847,0.147837643450839,0.700516838612908,-0.207264987118649,-1.24320494816801,-0.476930142384543,0.102448744400503,NA,NA,NA,NA,1.70441742602969,-0.901451843016278,-0.116487189017977,-1.07766839799549,-0.91213120703549,NA,NA,NA,NA
2015-07-05,-0.0735955491810819,0.293150743134378,-0.096517192450798,-1.91496816975877,0.785966073433276,-2.69048346142893,1.35136599617579,0.147979724515688,1.66844933931735,NA,NA,-1.59788482661721,-0.00483061937193309,-1.17383442612746,1.12979072247902,-0.0277522626416496,0.102136437976255,0.507085774696485,0.369555915078188,-1.35853702759483,-1.52197751276522,0.235846634960087,-0.650457210424184,1.06970759427471,-0.601126166644831,0.423039443752282,-0.107978014085656,0.018091023897783,-0.898774706890866,-0.635175809289129,0.319892049038559,0.0486529093021609,-0.600793344384555,NA,NA,0.41539920161762,NA,-1.14327254072308,2.14149887819191,NA,NA,-0.218766567799772,-0.795627312177143,NA,-0.879673643121346,0.0371920876673031,-0.478544885901312,NA,-0.726862382367994,NA,NA,1.89384519251432,-0.367757249052927,0.186182768920458,1.30934328913655,-2.02957638610735,0.847089844242032,2.21474819829034,1.11068874184377,NA,NA,1.49653701479448,-1.0755042439633,0.770684672298222,1.46597421252437,-0.245507873703954,0.419219781117817,-0.0544944854115619,NA,NA,NA,NA,NA,-1.13563229858842,0.831809359972708,-0.627535567154467,-0.341015026283015,-0.681019095828562,0.938776417320897,0.369555915078188,-0.0468542432769002,-1.03630456650916,NA,NA,2.14598326848119,2.05047611590213,0.904393952416323,NA,-0.623714987654271,-0.6733788536939,-0.478544885901312,0.0104498648973904,NA,1.52709890019886,-0.165282122259947,NA,0.694279500354411,1.07713695729129,0.621693991045066,-0.681019095828562,NA,-1.67429091542675,0.969339219591006,-1.0316542235226,NA,-0.157641880125285,0.0830353742067353,-1.25406017757147,-0.596973681750089,-0.744634907693601,1.01136192663024,-0.260789274839008,1.41199282575846,-0.570231458980177,-0.841470598716575,-0.929337509160974,0.606412589910012,NA,NA,-0.69247991746342,NA,0.468882730291715,-0.726862382367994,0.747763029028506,-0.875853063621149,-0.43270159936188,NA,NA,NA,NA
2015-07-06,-0.276963126826984,-0.0746888497353424,-0.12525765240129,-2.15895962679022,1.12728529379131,-2.13632797072236,2.23590222228676,0.419325790756636,1.64852943319143,NA,NA,-1.68121154744527,-0.471457013617925,-1.37780059859389,2.5004140203511,0.0770166246903512,-0.0863585016142417,0.384316835119938,0.598260764090479,-1.0627199978636,-0.755418853861864,0.127584493784149,-0.83710641701416,0.668278675363876,-0.720409898225165,0.489343702030034,-0.0357906325204441,-0.381989993737079,-1.0043717384691,NA,NA,-0.273072931676634,-0.864335915922309,NA,NA,0.123695232205949,NA,0.0629785002661103,1.58629097864659,NA,NA,-0.156376412887639,-1.04716015083435,NA,-1.15218701774445,1.63296958616219,0.191944957826655,NA,-0.557034771920572,NA,NA,1.04170753548866,-0.529805273012423,0.485454440451834,1.00669857985196,-1.52172568271888,0.489343702030034,1.99472879440807,1.15840405427766,NA,NA,1.52016326252354,-0.634832139922519,0.967799429064913,1.31010952870335,-0.448117709860127,0.862772562154818,0.267620316330943,NA,NA,NA,NA,NA,-2.34638170454255,1.3139997238537,-0.541474924891323,-0.109697805372041,-0.790427809498562,0.539912504695982,0.127584493784149,-0.0863585016142417,-0.444228448281927,NA,NA,0.699397435850225,0.827763606518119,0.372647183241039,NA,-0.420889144524128,-0.222505062582836,-0.459787361739026,-0.868225177500509,NA,1.3995765485842,0.302629271967641,NA,0.209272056936445,0.874442214033717,1.14673440239876,-1.1132878669574,NA,-1.72399995981052,1.11561564191241,-0.930463632045356,NA,NA,NA,NA,NA,-0.393659645615979,1.21675231367215,-0.529805273012423,-1.25388009850578,-0.778758157619662,-0.876005567801209,-0.0824692400360424,-0.318567769705636,NA,NA,-0.907124328287557,NA,0.831653801668469,NA,0.730517129908724,-0.60371337943617,-0.514246359555324,NA,NA,NA,NA
2015-07-07,-0.0333685822481754,0.359145486558217,0.13744830697545,-2.0141105831589,1.17324932188121,-2.69374171526928,1.5366876929774,0.110585516359826,1.57303187898841,NA,NA,-1.45804898568318,-0.240528785229328,-1.79241253132265,1.52578452439944,-0.295044628119104,0.0574914466526146,0.0792977838085253,0.886132258577222,-1.32357628247057,-1.16729811435553,0.65716571844016,-0.811127359306667,0.689875224174026,-0.709365034081408,-0.0406370705489835,0.537230864082651,0.188329469588079,-0.91652523706256,NA,NA,0.155619963854213,-0.901987388207457,NA,NA,0.224673655599092,-0.836568376739725,-1.34174881160282,3.20123867738091,NA,NA,-0.480398493944346,-1.11641607948942,NA,-1.01465375426416,0.922476444588236,-0.454957476511287,NA,-0.938331574218471,NA,0.831616415687446,1.06421763610166,0.0865662721093334,0.191964149865226,0.849788072566209,-1.57071535173988,0.548134032660606,2.03096495926254,0.715316241607084,NA,NA,1.56307684994999,-0.971041079952337,0.900670107432325,1.55486022210965,0.173791620732976,0.82071324710949,0.297361155367633,-1.46895215426114,0.0138787723407933,NA,0.51542452692674,NA,NA,0.562671881515709,NA,NA,-1.17820128293349,1.33174039709083,0.700778392751981,-0.0370023902718365,-0.694827185226306,NA,NA,1.84924577371444,1.42765600719784,0.642627869585057,NA,-0.309581604720721,-0.887449539352355,0.035685109496704,-0.109690762293863,NA,0.937013421189852,-0.422247970777421,-0.941965382242132,0.0138787723407933,0.65716571844016,0.555402520961414,-0.909255876508266,NA,-1.31630779416976,0.0502229583518065,-1.27632980013509,NA,NA,NA,NA,NA,-0.454957476511287,1.19142097875997,-0.484032301968006,-0.690154523300537,-0.189646750363211,-1.0037505856862,-0.116959250594671,0.130178946421155,NA,NA,-0.596698668024707,NA,0.184694789310932,NA,0.617187724405485,-0.745708347838935,-0.458592156788435,-1.06553491687679,0.0502229583518065,-0.131497099449774,1.50034437921987
2015-07-08,-1.10742438156187,-0.77096118011195,0.28179449334629,-1.31891617764125,0.791722868465324,-2.84207970719382,2.57871661524442,0.548721966496561,1.65531175218679,NA,NA,-1.78035078446171,-0.397113776657729,-1.26817932133301,2.29833061403615,0.272074744382805,0.00290418322286807,0.470213886158246,0.301982285433285,-1.02891630122356,-1.00144654822198,0.00664206508217562,-0.748530300015289,NA,NA,0.163658225758805,0.593583726689883,-0.18736530857946,-0.848485890666827,-0.693265994868338,0.551159754545466,-0.172804975691115,-0.89059313878428,NA,NA,0.141227345662144,-0.359728677418226,-0.827038380353604,2.36188447523162,0.888923947040993,1.10201730795928,-0.587776257479351,-0.741053639061469,NA,-1.01022420022141,1.27398679054354,-0.228882175932769,NA,-0.957885779074264,NA,0.309458946387105,1.64110582720397,-0.186133404644552,0.301982285433285,1.46091138950586,-1.54482654344677,0.836584628658647,2.3544078142778,1.07958642786261,-1.15602492084971,-1.8102592227474,1.74877405166795,-0.789654178349304,0.761815327414844,1.62004053908759,-0.0980347772121083,1.08706308881643,-0.0643884570671162,-2.0308292446195,0.05524260437001,NA,0.182351223996159,NA,NA,0.896400607994812,NA,NA,-0.767223298252642,0.343105266532097,-0.314866917224903,-0.548928664857545,-0.946670339025934,NA,NA,1.16930994824926,1.05715554776595,0.608537945832726,NA,-0.195235855787777,-0.569083259241998,0.20478210409282,0.0627192653238291,NA,0.956216587330977,0.0963655854688213,-0.774699959206462,0.122535244659994,1.16930994824926,-0.154111977453762,-1.12611737979922,NA,-1.12611737979922,0.55619862745038,-0.714883979870297,NA,NA,NA,NA,NA,-0.359728677418226,0.956216587330977,0.0178575051305063,0.249643864286143,0.148704903851167,-0.438236757756541,-0.475621856996044,0.0926277036095135,-0.569083259241998,0.290766845384955,-1.08873228055972,0.68704602617104,0.571152846593222,NA,NA,NA,-0.711146098010989,-1.1186398216102,0.0253350633195294,-0.557867819193667,NA
2015-07-09,-0.795951998656228,-0.763730409221217,-0.352901035631085,-1.28330873464403,1.17361235120234,-2.2539931787864,2.28526830326976,1.11319626685085,1.43138796665449,NA,NA,-1.84316380519627,-0.0870702644845289,NA,2.43026690571334,0.428480966419752,0.424452905243869,0.637922747733351,0.758754916436331,-0.64692533503677,-1.0577547086269,0.891670302009609,-0.449566770593469,NA,NA,0.251259807883815,0.1384837615326,0.134455700356717,-1.01747796349747,-0.308595262668426,0.919864796926087,0.00959547047785497,-0.626786962472056,NA,NA,-0.0105429020868584,0.0861228328755255,0.476813833900944,-0.191791155141328,0.960142508712864,0.960142508712864,NA,NA,NA,-0.791923937480346,1.33069417051622,-0.787896842961813,NA,-1.31150226290316,NA,0.452647400160348,1.69721873780104,-0.320678479538724,0.339870387151783,0.827227123139586,-1.51691694969822,0.875559990620778,2.10296929367625,1.02055859306435,-0.820118432396824,-1.78274772084478,0.948059291842566,-0.977200251710698,0.408341627197689,1.07291855506408,0.1384837615326,1.68916261544928,0.239176591013517,-1.77872062632625,-0.0669309252624658,NA,0.661389321552819,NA,-1.19067009420018,0.589589880252159,NA,NA,-1.09803242041368,0.815143906269288,0.267371085929995,-0.568787521494626,-1.6377491184012,NA,NA,NA,NA,0.517090579030371,NA,-0.17970793827103,-0.42137227567699,0.267371085929995,-0.280401734409297,NA,1.556247229876,0.597646002603924,-0.320678479538724,0.436536122114167,0.774866194482511,1.36694382112711,-0.0145709632627409,-2.36274213061908,-1.23497586716284,1.04472502680495,-1.34775191351405,NA,NA,NA,NA,NA,-0.695258202517961,1.10514111115644,-0.320678479538724,-0.851640161910708,-0.812063276702409,-1.11414369845986,-0.252207239492818,0.158622134097314,-0.139430226484254,-0.727480758610323,-0.848312927313303,0.388203254632975,0.662089181473947,NA,NA,NA,-0.997338624275411,-0.691231107999429,0.633895653214818,-0.546232505555853,NA
2015-07-10,-0.345753139044401,-0.482225820995325,-0.309628102351596,-1.54590777806159,0.958761432639581,-2.14345441833306,3.57180575341916,1.30797012067003,1.48458205339107,NA,NA,-1.7305462122686,-0.265475600838494,NA,1.55281791269937,0.107816444987161,0.216191555065577,-0.0126003439888567,NA,-1.20943822297048,-1.44154591872616,0.846373071818173,0.107816444987161,NA,NA,0.790177928073157,0.300483307348789,0.284427414373883,-0.779253579358065,-0.570531787355842,0.874469680356369,0.344635808861892,-0.35378156719901,NA,NA,0.155983160577568,-0.578559252176139,-1.10839312367062,0.778136249175555,1.54880369862207,1.12333168646301,NA,NA,NA,-1.14853237444073,0.585469386813927,-0.803336937153268,NA,-0.723059398947361,NA,-0.0126003439888567,1.08720664977021,0.0676771942170512,0.0476080504991521,1.18755333169402,-1.48168516949627,0.677789567251748,2.34630097198675,0.78215046325286,-0.217308885248087,-1.54992102880458,0.758067105457656,-0.915726261308989,0.669761139097139,2.18701268019496,0.12788558870506,1.52873455490417,0.196122411347678,-1.50576852729148,0.501177634530714,NA,0.292455842528492,NA,-1.05621219400291,0.501177634530714,NA,NA,-1.42950423982856,0.204149876167975,-0.309628102351596,-0.731086863767658,-1.33317080864775,NA,NA,NA,NA,0.918623145203784,NA,-0.124989668144577,-0.759184435640166,-0.100906310349374,0.0676771942170512,NA,1.32001179956763,0.380760845554697,-0.209281420427789,0.155983160577568,-0.987976334694599,0.754052891380352,-0.634753432586844,-2.45706116020201,-1.12846226738852,0.296469093271485,-0.963892976899396,NA,NA,NA,NA,NA,-0.309628102351596,0.874469680356369,-0.442086570225216,0.0757056223716603,-0.534406750663037,-0.638767646664148,0.292455842528492,0.778136249175555,-0.193225527452883,0.107816444987161,-1.26894916341674,0.585469386813927,0.61758117276374,NA,NA,NA,-0.438073319482223,-0.702990255229462,0.416885882247502,0.244289126938085,NA
