"date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","verify_id","validity_id","unit_id","unit_name","statistic_type","ratified_name","verification_status","network_parameter_id","network_id","z_score","z_score_fail"
2015-10-01,2015-10-02,"abd","Aberdeen","v25",4.483333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.420976169561685,TRUE
2015-10-02,2015-10-03,"abd","Aberdeen","v25",2.341667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.34782674898533,TRUE
2015-10-03,2015-10-04,"abd","Aberdeen","v25",3.504167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.69910243256859,TRUE
2015-10-04,2015-10-05,"abd","Aberdeen","v25",2.158333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.06197757542241,TRUE
2015-10-05,2015-10-06,"abd","Aberdeen","v25",3.4375,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.1041608317054,TRUE
2015-10-06,2015-10-07,"abd","Aberdeen","v25",2.8,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.161165019020838,TRUE
2015-10-07,2015-10-08,"abd","Aberdeen","v25",0.779167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.5099102119738,TRUE
2015-10-08,2015-10-09,"abd","Aberdeen","v25",-0.869565,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.27270196247203,TRUE
2015-10-09,2015-10-10,"abd","Aberdeen","v25",0.666667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.5754386722296,TRUE
2015-10-10,2015-10-11,"abd","Aberdeen","v25",3.145833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.340914499225588,TRUE
2015-10-11,2015-10-12,"abd","Aberdeen","v25",1.645833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.45124435487595,TRUE
2015-10-12,2015-10-13,"abd","Aberdeen","v25",0.4125,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.66972339276314,TRUE
2015-10-13,2015-10-14,"abd","Aberdeen","v25",-1.270833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-3.1338512831853,FALSE
2015-10-14,2015-10-15,"abd","Aberdeen","v25",0.834783,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.51510986181878,TRUE
2015-10-15,2015-10-16,"abd","Aberdeen","v25",0.383333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.94040352782946,TRUE
2015-10-16,2015-10-17,"abd","Aberdeen","v25",-0.145833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.70998584075655,TRUE
2015-10-17,2015-10-18,"abd","Aberdeen","v25",-0.466667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.75861738179926,TRUE
2015-10-18,2015-10-19,"abd","Aberdeen","v25",1.3,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.965772062539046,TRUE
2015-10-19,2015-10-20,"abd","Aberdeen","v25",0.1375,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.14709774320427,TRUE
2015-10-20,2015-10-21,"abd","Aberdeen","v25",0.77619,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.31604426807635,TRUE
2015-10-21,2015-10-22,"abd","Aberdeen","v25",1.404167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.51202090738438,TRUE
2015-10-22,2015-10-23,"abd","Aberdeen","v25",-0.666667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.75524807867245,TRUE
2015-10-23,2015-10-24,"abd","Aberdeen","v25",1.2125,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.27218793272694,TRUE
2015-10-24,2015-10-25,"abd","Aberdeen","v25",0.2625,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.44944769677795,TRUE
2015-10-25,2015-10-26,"abd","Aberdeen","v25",-0.1875,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.99997204506333,TRUE
2015-10-26,2015-10-27,"abd","Aberdeen","v25",0.554167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.156943743543248,TRUE
2015-10-27,2015-10-28,"abd","Aberdeen","v25",2.529167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.73477663108116,TRUE
2015-10-28,2015-10-29,"abd","Aberdeen","v25",5.45,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.506830979621279,TRUE
2015-10-29,2015-10-30,"abd","Aberdeen","v25",1.755,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.355918730958966,TRUE
2015-10-30,2015-10-31,"abd","Aberdeen","v25",-0.008333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0905357817691159,TRUE
2015-10-31,2015-11-01,"abd","Aberdeen","v25",0.65,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0901670065768803,TRUE
2015-11-01,2015-11-02,"abd","Aberdeen","v25",0.266667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.45170883341912,TRUE
2015-11-02,2015-11-03,"abd","Aberdeen","v25",1.008333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.56428440833044,TRUE
2015-11-03,2015-11-04,"abd","Aberdeen","v25",2.795833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.9484112808588,TRUE
2015-11-04,2015-11-05,"abd","Aberdeen","v25",5.533333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0800138884809731,TRUE
2015-11-05,2015-11-06,"abd","Aberdeen","v25",5.666667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.690406297795801,TRUE
2015-11-06,2015-11-07,"abd","Aberdeen","v25",2.4875,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.123472304410973,TRUE
2015-11-07,2015-11-08,"abd","Aberdeen","v25",-0.508333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.84461545412619,TRUE
2015-11-08,2015-11-09,"abd","Aberdeen","v25",0.779167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.6384116376038,TRUE
2015-11-09,2015-11-10,"abd","Aberdeen","v25",0.541667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.969423338965649,TRUE
2015-11-10,2015-11-11,"abd","Aberdeen","v25",0,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.52689228208002,TRUE
2015-11-11,2015-11-12,"abd","Aberdeen","v25",1.0125,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.854189149506621,TRUE
2015-11-12,2015-11-13,"abd","Aberdeen","v25",1.9625,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.369200543681162,TRUE
2015-11-13,2015-11-14,"abd","Aberdeen","v25",-1.254167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.12439719649449,TRUE
2015-11-14,2015-11-15,"abd","Aberdeen","v25",-0.483333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.84895765873625,TRUE
2015-11-15,2015-11-16,"abd","Aberdeen","v25",1.754167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.322075359011414,TRUE
2015-11-16,2015-11-17,"abd","Aberdeen","v25",-0.141667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.55813157300648,TRUE
2015-11-17,2015-11-18,"abd","Aberdeen","v25",-0.490909,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.67592532796676,TRUE
2015-11-18,2015-11-19,"abd","Aberdeen","v25",0.1,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.32388311179964,TRUE
2015-11-19,2015-11-20,"abd","Aberdeen","v25",-1.079167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.91957761547256,TRUE
2015-11-20,2015-11-21,"abd","Aberdeen","v25",0.804167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.789517150181797,TRUE
2015-11-21,2015-11-22,"abd","Aberdeen","v25",0.45,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.167704982620891,TRUE
2015-11-22,2015-11-23,"abd","Aberdeen","v25",-0.35,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.46361480902722,TRUE
2015-11-23,2015-11-24,"abd","Aberdeen","v25",1.695833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.45998632192528,TRUE
2015-11-24,2015-11-25,"abd","Aberdeen","v25",0.866667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.3018698232853,TRUE
2015-11-25,2015-11-26,"abd","Aberdeen","v25",-0.921739,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.87952477409226,TRUE
2015-11-26,2015-11-27,"abd","Aberdeen","v25",1.058333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.04707856419519,TRUE
2015-11-27,2015-11-28,"abd","Aberdeen","v25",-0.254167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-2.46034278317791,TRUE
2015-11-28,2015-11-29,"abd","Aberdeen","v25",0.4625,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.47266876712806,TRUE
2015-11-29,2015-11-30,"abd","Aberdeen","v25",-1.058333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.64968209405835,TRUE
2015-11-30,2015-12-01,"abd","Aberdeen","v25",-0.979167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.86213521608017,TRUE
2015-12-01,2015-12-02,"abd","Aberdeen","v25",0.341667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-1.58408982563682,TRUE
2015-12-02,2015-12-03,"abd","Aberdeen","v25",-0.783333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.489574400484739,TRUE
2015-12-03,2015-12-04,"abd","Aberdeen","v25",0.666667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.46218199329074,TRUE
2015-12-04,2015-12-05,"abd","Aberdeen","v25",0.545833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.258802245655247,TRUE
2015-12-05,2015-12-06,"abd","Aberdeen","v25",0.395833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.486767917327165,TRUE
2015-12-06,2015-12-07,"abd","Aberdeen","v25",-1.820833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.444772592496476,TRUE
2015-12-07,2015-12-08,"abd","Aberdeen","v25",0.645833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.379748242879226,TRUE
2015-12-08,2015-12-09,"abd","Aberdeen","v25",0.2,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.33397523425717,TRUE
2015-12-09,2015-12-10,"abd","Aberdeen","v25",0.459091,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.440175877339931,TRUE
2015-12-10,2015-12-11,"abd","Aberdeen","v25",-0.2,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.419559417802245,TRUE
2015-12-11,2015-12-12,"abd","Aberdeen","v25",-0.183333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.344465154356147,TRUE
2015-12-12,2015-12-13,"abd","Aberdeen","v25",-0.366667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.539206444031975,TRUE
2015-12-13,2015-12-14,"abd","Aberdeen","v25",1.241667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.37107219749303,TRUE
2015-12-14,2015-12-15,"abd","Aberdeen","v25",0.4375,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.672640979753624,TRUE
2015-12-15,2015-12-16,"abd","Aberdeen","v25",0.804167,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.522812324875055,TRUE
2015-12-16,2015-12-17,"abd","Aberdeen","v25",2.245833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.128914694136625,TRUE
2015-12-17,2015-12-18,"abd","Aberdeen","v25",1.720833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.195130597387128,TRUE
2015-12-18,2015-12-19,"abd","Aberdeen","v25",0.858333,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.241634374634366,TRUE
2015-12-19,2015-12-20,"abd","Aberdeen","v25",1.025,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.322654756775011,TRUE
2015-12-20,2015-12-21,"abd","Aberdeen","v25",-0.120833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.262900131979381,TRUE
2015-12-21,2015-12-22,"abd","Aberdeen","v25",0.291667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.222546489561031,TRUE
2015-12-22,2015-12-23,"abd","Aberdeen","v25",0.295833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.307885439873218,TRUE
2015-12-23,2015-12-24,"abd","Aberdeen","v25",0.2375,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.277599873908152,TRUE
2015-12-24,2015-12-25,"abd","Aberdeen","v25",0.220833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.249102906704564,TRUE
2015-12-25,2015-12-26,"abd","Aberdeen","v25",-0.720833,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.405152555561098,TRUE
2015-12-26,2015-12-27,"abd","Aberdeen","v25",-0.038889,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.312745795839145,TRUE
2015-12-27,2015-12-28,"abd","Aberdeen","v25",-0.391304,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.285284756493718,TRUE
2015-12-28,2015-12-29,"abd","Aberdeen","v25",0.15,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.455371410358841,TRUE
2015-12-29,2015-12-30,"abd","Aberdeen","v25",0.716667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.203361662266251,TRUE
2015-12-30,2015-12-31,"abd","Aberdeen","v25",0.241667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.379478749663006,TRUE
2015-12-31,2016-01-01,"abd","Aberdeen","v25",-0.091667,65568,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.247429446048572,TRUE
2015-10-01,2015-10-02,"abd","Aberdeen","v10",5.225,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.986003643625245,TRUE
2015-10-02,2015-10-03,"abd","Aberdeen","v10",3.3125,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.71471626653786,TRUE
2015-10-03,2015-10-04,"abd","Aberdeen","v10",4.670833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.30450171952583,TRUE
2015-10-04,2015-10-05,"abd","Aberdeen","v10",3.291667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.71252972919579,TRUE
2015-10-05,2015-10-06,"abd","Aberdeen","v10",4.483333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.621414706007752,TRUE
2015-10-06,2015-10-07,"abd","Aberdeen","v10",4.254167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",1.34796055050057,TRUE
2015-10-07,2015-10-08,"abd","Aberdeen","v10",2.695833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",1.20450621250859,TRUE
2015-10-08,2015-10-09,"abd","Aberdeen","v10",1.526087,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.14257184133364,TRUE
2015-10-09,2015-10-10,"abd","Aberdeen","v10",2.108333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.360045778744359,TRUE
2015-10-10,2015-10-11,"abd","Aberdeen","v10",4.179167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.547799405114847,TRUE
2015-10-11,2015-10-12,"abd","Aberdeen","v10",2.6125,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.862870619903474,TRUE
2015-10-12,2015-10-13,"abd","Aberdeen","v10",1.770833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.62539593409816,TRUE
2015-10-13,2015-10-14,"abd","Aberdeen","v10",1.629167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.248101127717362,TRUE
2015-10-14,2015-10-15,"abd","Aberdeen","v10",2.830435,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.578960206650833,TRUE
2015-10-15,2015-10-16,"abd","Aberdeen","v10",1.991667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.283972737097397,TRUE
2015-10-16,2015-10-17,"abd","Aberdeen","v10",2.258333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.37431248300643,TRUE
2015-10-17,2015-10-18,"abd","Aberdeen","v10",2.608333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.0862947050351144,TRUE
2015-10-18,2015-10-19,"abd","Aberdeen","v10",2.433333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.0185207698509278,TRUE
2015-10-19,2015-10-20,"abd","Aberdeen","v10",2.329167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.087059285526018,TRUE
2015-10-20,2015-10-21,"abd","Aberdeen","v10",2.366667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.820043241827248,TRUE
2015-10-21,2015-10-22,"abd","Aberdeen","v10",3.233333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.16893568490872,TRUE
2015-10-22,2015-10-23,"abd","Aberdeen","v10",0.366667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.861575296683618,TRUE
2015-10-23,2015-10-24,"abd","Aberdeen","v10",2.066667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.330729308106969,TRUE
2015-10-24,2015-10-25,"abd","Aberdeen","v10",2.4375,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.696437565815921,TRUE
2015-10-25,2015-10-26,"abd","Aberdeen","v10",1.154167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.764716196246429,TRUE
2015-10-26,2015-10-27,"abd","Aberdeen","v10",3.316667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.0959252419335535,TRUE
2015-10-27,2015-10-28,"abd","Aberdeen","v10",6.170833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.0284430319184623,TRUE
2015-10-28,2015-10-29,"abd","Aberdeen","v10",8.858333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",2.28510758294151,TRUE
2015-10-29,2015-10-30,"abd","Aberdeen","v10",4.508333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",1.6965219824119,TRUE
2015-10-30,2015-10-31,"abd","Aberdeen","v10",2.320833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.090535746643878,TRUE
2015-10-31,2015-11-01,"abd","Aberdeen","v10",3.841667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.0901669703300271,TRUE
2015-11-01,2015-11-02,"abd","Aberdeen","v10",2.1,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.64530026561881,TRUE
2015-11-02,2015-11-03,"abd","Aberdeen","v10",2.529167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.81174909710336,TRUE
2015-11-03,2015-11-04,"abd","Aberdeen","v10",4.6125,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.10846852407676,TRUE
2015-11-04,2015-11-05,"abd","Aberdeen","v10",7.725,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.767359884387516,TRUE
2015-11-05,2015-11-06,"abd","Aberdeen","v10",7.35,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",1.56530911469474,TRUE
2015-11-06,2015-11-07,"abd","Aberdeen","v10",4.9125,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",1.75599793919246,TRUE
2015-11-07,2015-11-08,"abd","Aberdeen","v10",1.504167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.242047865844,TRUE
2015-11-08,2015-11-09,"abd","Aberdeen","v10",2.833333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.0825657785544841,TRUE
2015-11-09,2015-11-10,"abd","Aberdeen","v10",2.229167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.679567243387251,TRUE
2015-11-10,2015-11-11,"abd","Aberdeen","v10",2.416667,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.57035690915345,TRUE
2015-11-11,2015-11-12,"abd","Aberdeen","v10",2.145833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.217281696949335,TRUE
2015-11-12,2015-11-13,"abd","Aberdeen","v10",2.320833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.0228699738751968,TRUE
2015-11-13,2015-11-14,"abd","Aberdeen","v10",1.408333,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.561892888693212,TRUE
2015-11-14,2015-11-15,"abd","Aberdeen","v10",0.945833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.31738532544447,TRUE
2015-11-15,2015-11-16,"abd","Aberdeen","v10",2.870833,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.700252447073919,TRUE
2015-11-16,2015-11-17,"abd","Aberdeen","v10",2.579167,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.747898870983435,TRUE
2015-11-17,2015-11-18,"abd","Aberdeen","v10",0.872727,65566,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.564691419322093,TRUE
