date,abd_v10,abd_v25,acth_v10,acth_v25,agrn_v25,arm6_v10,bel2_v10,bel2_v25,bex_v25,bir1_v10,bir1_v25,birt_v10,birt_v25,blc2_v25,bple_v10,bple_v25,brs8_v10,brs8_v25,burw_v10,ca1_v10,ca1_v25,card_v10,card_v25,carl_v10,carl_v25,chat_v10,chat_v25,chlg_v10,chlg_v25,chp_v10,chp_v25,chs7_v10,chs7_v25,cll2_v10,cll2_v25,coal_v25,dery_v10,dery_v25,ea8_v10,eb_v10,eb_v25,eccl_v10,eccl_v25,ed3_v10,ed3_v25,ghsr_v10,ghsr_v25,glkp_v10,glkp_v25,gran_v10,gran_v25,har_v10,har_v25,hg1_v25,hope_v10,hope_v25,hr3_v25,hrl_v10,hrl_v25,hul2_v25,hulr_v10,kc1_v10,kc1_v25,leam_v10,leam_v25,lear_v10,lear_v25,lecu_v25,led6_v10,led6_v25,leed_v10,leed_v25,leir_v10,ln_v10,lon6_v25,lvp_v10,lvp_v25,man3_v25,mid_v10,mid_v25,my1_v10,my1_v25,newc_v10,newc_v25,no12_v10,no12_v25,nott_v10,nott_v25,npt3_v10,npt3_v25,ox8_v10,ox8_v25,pemb_v10,plym_v10,plym_v25,pmth_v10,pmth_v25,pres_v25,pt4_v10,pt4_v25,rea1_v10,rea1_v25,roch_v10,roch_v25,sash_v10,sash_v25,scn2_v10,sdy_v10,sdy_v25,send_v25,shdg_v10,shdg_v25,sk5_v10,sout_v10,sout_v25,stkr_v10,stok_v25,stor_v10,stor_v25,sun2_v25,ted2_v25,thur_v10,tran_v25,war_v10,war_v25,wig5_v25,yk10_v10,yk10_v25,yk11_v10,yk11_v25
11/07/2015,1.941667,2.008333,2.308333,0.970833,2.579167,-0.345833,5.7375,3.654167,3.820833,NA,NA,0.333333,1.116667,NA,3.666667,2.029167,1.9625,1.904167,NA,0.679167,0.941667,2.166667,1.670833,NA,NA,2.770833,2.470833,1.891667,1.033333,1.4875,3.066667,2.091667,1.0875,NA,NA,2.358333,1.875,1.495833,4.086957,3.3875,2.65,NA,NA,NA,1.004167,4.195833,1.758333,NA,1.658333,NA,2.866667,3.35,1.583333,2.791667,4.4,1.304167,2.429167,4.3375,2.904167,1.345833,0.7875,3.533333,0.916667,2.65,3.291667,1.891667,2.783333,1.9625,0.395652,2.108333,NA,2.520833,NA,0.020833,2.816667,NA,NA,1.120833,3.108333,2.354167,1.45,0.6375,NA,NA,NA,NA,2.716667,NA,1.829167,1.220833,1.629167,1.529167,NA,3.466667,2.008333,1.0375,1.5875,1.820833,2.370833,1.125,-0.916667,-0.104167,3.816667,2.0125,NA,NA,1.791667,NA,NA,2.741667,3.279167,1.8875,2.204167,0.866667,1.241667,1.829167,2.508333,1.725,1.491667,1.279167,2.895652,3.904167,0.841667,NA,NA,1.5375,1.170833,3.075,2.170833,NA
12/07/2015,1.075,1.4,1.258333,-0.391667,3.3375,-1.279167,5.0625,3.1625,4.208333,NA,NA,0.525,1.520833,NA,4.583333,2.295833,1.833333,2.204167,NA,1.229167,1.191667,1.670833,1.15,NA,NA,2.733333,2.708333,1.8,1.133333,1.391667,2.354167,2.070833,0.920833,NA,NA,2.304167,1.025,0.954167,5.26087,3.425,3.220833,NA,NA,NA,1.191667,2.508333,1.420833,NA,0.841667,NA,2.320833,3.354167,1.6125,3.029167,4.116667,-0.129167,3.291667,4.808333,3.3,1.5,0.4125,3.3375,1.091667,3.404348,3.670833,1.708333,2.604167,2.3375,0.73913,1.991667,NA,2.133333,NA,-0.204167,2.608333,NA,NA,0.85,2.3375,1.670833,1.395833,0.708333,NA,NA,NA,NA,3.1125,NA,1.554167,1.5125,1.791667,2.655,NA,3.775,2.233333,1.4125,2.191667,0.954167,3.7875,1.866667,0.254167,0.470833,2.933333,1.716667,NA,NA,1.4875,NA,NA,1.533333,2.958333,1.791667,2.058333,0.870833,1.1375,1.8375,2.104167,2.320833,1.579167,0.7375,3.308333,3.0375,0.5625,NA,NA,1.3375,1.225,2.591667,2.175,NA
13/07/2015,NA,NA,0.908333,-0.234783,3.5625,-0.654167,5.320833,3.2875,4.541667,NA,NA,0.304167,1.720833,NA,4.25,2.4375,2.283333,2.354167,NA,1.1375,1.05,2.5625,1.566667,NA,NA,2.720833,2.716667,2.1,1.2375,1.804167,3.033333,2.283333,1.733333,NA,NA,1.85,1.5625,0.85,5.4125,4.125,2.983333,NA,NA,NA,0.404167,2.658333,1.216667,NA,1.558333,NA,2.370833,NA,NA,2.795833,3.825,-0.479167,3.329167,5.191667,3.716667,1.8,0.333333,3.891667,1.6,2.929167,3.929167,2.25,3.333333,0.65,1.509091,2.295,NA,2.570833,NA,-0.145833,2.933333,NA,NA,0.908333,2.95,2.291667,1.616667,1.108333,NA,NA,NA,NA,2.733333,NA,1.758333,1.604167,1.783333,1.991667,NA,3.0375,2.229167,1.616667,2.195833,1.616667,4.054167,2.033333,0.158333,0.55,3.175,1.654167,NA,NA,1.78,NA,NA,1.6125,3.1875,1.775,2.4625,1.73,1.255,1.879167,1.866667,2.641667,1.654167,1.4375,2.620833,3.220833,0.775,NA,NA,NA,1.3,2.3625,2.2125,NA
14/07/2015,NA,NA,1.291667,-0.395833,4.133333,-0.666667,4.595833,2.758333,3.754167,NA,NA,0.9875,2.508333,-0.615789,4.395833,1.804167,1.958333,1.716667,NA,0.533333,0.508333,2.1625,1.4,NA,NA,2.6125,2.245833,1.945833,1.329167,1.625,2.895833,2.320833,0.825,NA,NA,2.1125,1.704167,0.883333,5.516667,3.9125,2.8625,1.470833,0.404167,NA,1.054167,NA,NA,NA,0.633333,NA,2.679167,NA,NA,2.133333,3.575,-0.470833,2.991667,4.579167,3.666667,3.154167,2.008333,2.9375,0.679167,3.066667,3.954167,2,2.975,1.475,1.408333,2.383333,NA,NA,NA,-0.041667,2.06087,-0.386957,0.770833,NA,4.316667,3.470833,NA,0.125,NA,NA,1.5875,2.458333,2.841667,NA,1.716667,1.220833,1.633333,1.633333,NA,3.029167,2.058333,1.266667,1.8125,0.866667,3.45,1.625,-0.383333,0.229167,2.825,0.958333,2.634783,1.220833,2.429167,NA,1.158333,1.2625,3.125,1.683333,2.204167,1.25,1.070833,2.841667,3.495833,2.438889,1.766667,1.295833,2.191667,2.654167,0.316667,NA,NA,NA,1.528571,2.4,NA,NA
15/07/2015,NA,NA,1.05,-0.25,3.3125,-1.079167,4.020833,2.5375,4.6875,NA,NA,0.88,1.966667,NA,3.770833,1.895833,2.695833,2.2375,NA,1.3875,1.570833,3.454167,2.058333,NA,NA,2.829167,2.566667,1.804167,0.954167,1.970833,2.691667,1.779167,0.966667,NA,NA,2.979167,1.9,0.983333,6.816667,4.2375,2.666667,1.3875,0.7625,NA,0.916667,NA,NA,NA,NA,NA,1.941667,NA,NA,2.9375,4.295833,0.426316,3.366667,5.458333,3.683333,2.291667,1.729167,NA,NA,4.2875,4.454167,2.858333,4.116667,1.541667,1.2,1.516667,NA,NA,NA,0.508333,2.35,-0.379167,0.558333,NA,3.4,2.404167,NA,1.154167,NA,NA,3.508333,4.966667,3.258333,NA,2.045833,1.391667,2.7125,2.3125,NA,3.4875,2.179167,1.479167,2.225,1.183333,3.616667,1.8875,0.1625,0.5375,2.5375,0.691304,2.954167,1.820833,1.745833,NA,2.129167,1.783333,3.116667,1.275,3.591667,2.383333,1.441667,1.6375,2.266667,1.925,1.975,1.308333,3.179167,3.1625,-0.008333,1.291667,0.7625,NA,1.179167,0.929167,1.578261,1.379167
16/07/2015,NA,NA,2.6,0.616667,4.941667,1.658333,6.9625,4.808333,4.8875,NA,NA,1.320833,2.45,NA,4.675,3.245833,3.454167,3.6375,NA,3.116667,2.9,3.3125,2.4625,3.9375,1.629167,5.170833,4.070833,3.0875,2.170833,3.191667,4.0875,3.15,2.208333,NA,NA,3.591667,3.333333,3.05,5.9875,7.0125,6.1375,2.820833,1.679167,NA,1.720833,NA,NA,NA,NA,NA,3.1125,NA,NA,3.858333,4.883333,2.283333,4.633333,6.241667,5.1125,1.895833,1.045833,NA,NA,4.213043,4.466667,3.420833,4.9375,2.504167,2.620833,3.404167,NA,NA,NA,1.845833,NA,1.604167,2.2875,NA,3.691667,3.179167,NA,2.483333,NA,NA,2.579167,3.75,3.941667,NA,2.795833,2.5625,3.229167,2.908333,NA,4.633333,3.166667,2.683333,2.875,2.625,3.725,2.354167,1.241667,1.8875,4.233333,2.4375,4.1375,3.025,2.608333,NA,NA,2.741667,4.283333,2.645833,4.358333,1.9,2.583333,2.783333,2.779167,3.091667,3.0875,1.5125,3.670833,4.745833,1.9,3.033333,2.0125,NA,2.404167,1.475,2.754167,2.2875
17/07/2015,2.531818,1.675,1.9625,0.641667,3.225,-1.0625,5.683333,3.3125,3.9375,NA,NA,0.7875,1.7625,0.695833,3.954167,1.333333,2.108333,2.316667,2.466667,0.895833,0.625,3.291667,1.829167,3.545833,1.6875,3.370833,2.208333,2.083333,1.404167,1.608333,3.320833,2.3875,1.8375,NA,NA,2.554167,1.770833,0.7,5.2,4.525,2.9625,1.754167,1.2,NA,1.7,NA,NA,NA,NA,NA,3.341667,3.970833,2.179167,2.779167,3.420833,0.9125,3.416667,5.283333,3.8625,2.266667,1.729167,NA,NA,3.795833,4.070833,2.6,3.229167,1.808333,2.225,2.920833,2.078261,3.420833,NA,0.441667,NA,0.579167,1.0875,NA,3.708333,3.441667,1.966667,1.041667,NA,NA,3.295833,4.179167,2.9875,NA,2.1625,1.383333,2.204167,2.066667,NA,2.820833,1.333333,2.404167,2.433333,1.779167,2.704167,1.054167,0.704167,0.75,2.808333,0.725,2.691667,0.925,3.141667,NA,1.245833,1.529167,3.85,1.995833,2.291667,2.729167,1.283333,1.913043,2.266667,1.754167,2.145833,1.541667,3.231818,3.070833,0.5,2.070833,1.1875,NA,2.320833,1.845833,3.429167,2.133333
18/07/2015,0.541667,0.138095,0.547826,-0.404348,2.9875,-0.3875,4.470833,2.783333,3.904167,NA,NA,0.125,1.5375,0.008333,4.708333,2.354167,2.0625,2.6125,1.4,0.779167,0.55,2.754167,1.920833,2.958333,0.508333,2.204167,2.366667,1.895833,1.3,2.004167,2.9625,2.158333,1.2875,NA,NA,2.245833,1.95,1.154167,4.358333,3.179167,2.766667,1.4375,0.516667,NA,0.545833,1.578261,1.108333,NA,0.520833,NA,1.533333,3.004167,1.4,2.683333,3.320833,0.8125,3.383333,4.070833,3.291667,1.295833,0.495833,1.85,1.1875,3.1375,2.954167,2.0125,3.195833,1.6,0.795833,1.566667,0.683333,1.983333,NA,0.586957,NA,0.241667,0.95,NA,2.033333,1.65,2.004167,0.965217,NA,NA,1.329167,2.6875,2.395833,NA,1.829167,1.345833,1.8625,1.641667,NA,3.233333,2.320833,2.195833,2.316667,1.1375,3.641667,1.8375,0.225,0.5125,2.613043,0.517391,2.666667,2.075,1.158333,NA,1.3875,1.370833,3.133333,1.616667,1.85,1.7375,1.470833,1.233333,1.6875,1.558333,1.591667,0.108333,2.7,2.95,0.308333,1.533333,0.695833,NA,0.945833,0.470833,1.916667,0.416667
19/07/2015,1.020833,1.129167,1.379167,0.05,3.145833,-1.041667,4.683333,2.479167,3.479167,NA,NA,0.2125,1.182609,0.225,4.591667,2.791667,2.2875,2.795833,1.883333,1.217391,0.845833,2.591667,1.620833,1.1375,0.858333,2.333333,1.566667,1.7,0.8625,1.945833,2.970833,2,1.104167,NA,NA,2.375,1.1125,0.754167,4.114286,2.820833,1.858333,1.279167,0.620833,NA,0.670833,1.525,1.145833,NA,0.545833,NA,2.558333,2.8625,1.229167,2.85,3.861905,0.854167,3.1625,3.925,2.8125,1.316667,0.245833,1.670833,1.083333,3.25,3.204167,2.1625,3.241667,1.558333,0.825,1.841667,0.425,2.008333,NA,0.716667,NA,0.358333,0.820833,NA,2.395833,1.866667,1.829167,0.895833,NA,NA,1.8375,2.954167,2.6,NA,1.670833,1.425,2.5375,1.733333,NA,2.9,1.983333,1.15,1.725,1.016667,2.945833,1.233333,0.15,0.666667,2.891667,1.458333,2.904167,2.045833,1.3875,NA,1.2625,1.504167,3.0125,1.929167,2.317391,1.025,0.954167,1.454167,2.104167,1.979167,1.908333,0.4375,2.541667,2.4125,0.245833,1.758333,0.983333,NA,0.8125,0.2375,1.425,1.045833
20/07/2015,2.3375,1.917391,2.175,0.854167,3.545833,-0.229167,5.429167,3.379167,3.641667,NA,NA,0.182609,1.516667,0.804167,3.683333,2.129167,1.883333,2.141667,2.375,0.8125,0.725,2.4,1.445833,3.383333,1.683333,2.925,1.758333,2.291667,1.620833,1.683333,3.054167,NA,NA,NA,NA,2.075,1.9375,1.533333,5.141667,3.865217,2.845833,1.754167,1.147826,NA,1.358333,2.404167,1.575,NA,1.504167,NA,3.458333,3.057143,1.259091,2.170833,3.4625,1.229167,2.641667,4.3875,3.091667,1.883333,NA,1.925,0.329167,3.021739,3.566667,1.9,3.195833,1.320833,1.916667,2.370833,1.7,2.741667,NA,0.316667,NA,0.604167,1.175,NA,3.004167,2.266667,1.683333,1.1125,NA,NA,NA,NA,NA,NA,1.754167,1.579167,1.35,0.975,NA,3.095833,1.829167,1.495833,1.758333,2.0125,1.979167,1.120833,-0.183333,0.625,NA,NA,3.475,1.454167,1.958333,NA,1.425,1.079167,3.508333,1.870833,2.3875,1.325,1.566667,2.458333,2.445833,1.7875,1.783333,1.295833,2.370833,3.25,0.979167,2.4125,1.125,NA,1.6125,0.775,2.395833,1.125
21/07/2015,0.783333,0.76087,0.2875,-0.691667,2.929167,-1.0375,4.583333,2.895833,NA,NA,NA,0,1.4875,-0.0875,3.725,1.583333,1.7375,2,1.520833,-0.004167,-0.083333,1.804167,1.133333,NA,NA,2.6875,1.3875,NA,NA,1.1625,2.320833,NA,NA,NA,NA,1.841667,1.025,0.591667,4.504167,3.445833,2.316667,1.216667,0.333333,NA,0.5125,1.483333,0.291667,NA,0.316667,NA,2.425,NA,NA,1.933333,3.204167,0.625,2.741667,4.158333,3.366667,0.829167,NA,1.070833,0.216667,2.970833,3.354167,2.025,2.028571,1.808333,0.554167,1.4625,0.575,1.983333,NA,-0.45,NA,-0.195833,0.2125,NA,2.709524,2.441667,1.2875,0.552174,NA,NA,NA,NA,NA,NA,1.554167,1.133333,1.370833,1.2,NA,2.9,1.645833,1.875,1.9625,1.004167,NA,NA,-0.566667,-0.291667,NA,NA,2.966667,1.075,0.891667,NA,1.035,1.108333,NA,NA,NA,1.8875,0.729167,1.1375,1.970833,1.9875,1.625,0.158333,2.430435,2.595833,0.125,1.583333,0.383333,NA,0.545833,-0.025,1.658333,0.275
22/07/2015,1.066667,1.079167,1.3875,-0.383333,2.508333,-0.958333,4.466667,2.85,NA,NA,NA,0.091667,1.0375,0.3875,4.033333,2.083333,1.354167,2.220833,1.5875,0.429167,0.408333,NA,NA,0.2125,0.665217,2.195833,2.008333,NA,NA,1.7375,2.391667,NA,NA,NA,NA,1.9375,1.870833,0.8875,4.970833,3.708333,2.545833,0.983333,0.116667,NA,0.75,1.679167,1.1375,NA,0.583333,NA,1.579167,NA,NA,2.175,2.95,0.9,2.6,NA,NA,1.129167,NA,1.383333,0.1875,2.958333,3.258333,1.791667,2.995833,1.695833,0.675,1.508333,0.2125,1.795833,NA,0.33913,2.2125,-0.033333,0.779167,NA,2.5,1.504167,1.366667,0.854167,NA,NA,0.458333,2.395833,NA,NA,1.6625,1.0625,1.808333,1.491667,NA,2.9625,1.729167,1.770833,1.45,1.216667,NA,NA,-0.145833,-0.316667,2.641667,1.0375,2.6875,1.391667,1.391667,NA,0.905556,1.083333,NA,NA,NA,1.409091,1.2,1.541667,1.7875,1.9375,1.579167,0.704167,2.1625,2.6,-0.0125,1.670833,0.804167,NA,0.254167,-0.366667,1.6375,0.652174
23/07/2015,0.808696,1.478261,1.191667,-0.191667,3.025,-0.8625,4.066667,2.566667,NA,NA,NA,0.241667,1.316667,0.329167,4.479167,2.270833,1.845833,1.941667,2.179167,0.8625,0.475,NA,NA,1.129167,0.920833,2.404167,1.883333,NA,NA,1.925,2.9625,NA,NA,NA,NA,2.366667,1.920833,0.916667,5.066667,2.870833,2.225,1.808333,0.404167,NA,0.479167,1.375,1.266667,NA,0.445833,NA,2.345833,NA,NA,2.2375,2.686364,1.266667,2.908333,NA,NA,1.258333,NA,NA,NA,2.766667,3.508333,2.233333,3.358333,2.654167,1.054167,1.825,0.5375,2.341667,NA,0.541667,2.233333,0.133333,0.616667,NA,2.379167,1.954167,0.622222,NA,NA,NA,1.720833,3.675,NA,NA,NA,NA,NA,1.08,NA,3.375,2.333333,1.9625,2.125,1.404167,NA,NA,0.208333,0.195833,2.304348,0.241667,3.020833,1.5625,1.354167,-0.121739,1.329167,1.525,NA,NA,NA,0.941667,1.225,1.8375,2.345833,1.425,1.45,0.766667,2.279167,2.933333,0.258333,1.875,0.8625,NA,0.891667,0.325,1.745833,0.7125
24/07/2015,1.295833,1.2375,1.016667,-0.126087,4.275,-0.683333,5.05,3.066667,NA,NA,NA,1.129167,2.220833,0.966667,3.933333,2.016667,2.716667,3.008333,2.841667,NA,1.358333,NA,NA,0.795833,1.708333,4.004167,2.8625,2.225,1.779167,NA,NA,2.283333,1.521739,NA,NA,3.604167,1.575,1.008333,5.354167,4.05,2.966667,2.295833,1.4875,NA,0.408333,1.858333,1.175,NA,0.833333,NA,2.083333,2.966667,2.354167,3.645833,3.075,2.083333,3.433333,NA,NA,1.8125,NA,2.441667,1.133333,4.041667,4.025,2.9625,4.025,2.7125,1.275,1.991667,1.141667,2.691667,NA,0.566667,2.891667,1.366667,1.770833,NA,2.6125,2.05,1.545833,NA,NA,NA,2.491667,4.104167,NA,NA,NA,NA,NA,2.904167,1.275,3.154167,2.383333,2.8,2.791667,1.783333,NA,NA,1.275,1.254167,4.079167,2.0125,2.938095,1.6,2.175,0.045833,2.091667,2.441667,NA,NA,NA,2.316667,2.166667,2.591667,2.8875,3.645833,3.570833,0.441667,3.15,4.091667,1.4125,2.125,2.054167,1.6375,0.516667,0.125,2.033333,1.016667
25/07/2015,1.441667,1.008333,1.425,0.179167,3.695833,-0.658333,4.629167,2.670833,NA,NA,NA,0.929167,2.083333,0.016667,3.0875,1.870833,1.875,2.154167,2.308333,1.077778,0.1875,NA,NA,0.733333,1.475,1.683333,1.5375,1.508333,0.454167,NA,NA,1.65,0.566667,NA,NA,2.795833,2.6625,1.145833,4.213043,2.3875,1.504167,1.775,1.175,NA,0.420833,1.875,1.045833,NA,1.2875,NA,2.558333,2.4875,1.4875,2.054167,1.225,0.229167,2.379167,NA,NA,0.670833,NA,1.254167,0.283333,3.675,4.291667,2.658333,3.0125,1.425,1.054167,1.304167,0.65,1.766667,NA,0.508333,1.133333,0.279167,0.758333,NA,2.195833,1.5,0.3,NA,NA,NA,-0.133333,1.6875,NA,NA,NA,NA,NA,1.716667,1.458333,2.6,1.908333,1.008333,1.504167,1.441667,1.141667,0.754167,-0.35,0.3375,1.583333,0.216667,2.545833,1.108333,1.154167,0.075,1.408333,0.391667,3.5875,1.654167,0.970833,1.7875,1.141667,2.733333,2.833333,1.166667,1.229167,0.408333,1.8375,2.6375,0.091667,2.270833,0.779167,1.458333,0.766667,0.1625,2.045833,1.183333
26/07/2015,2.4875,2.245833,2.983333,1.2375,4.883333,0.670833,6.033333,4.070833,NA,NA,NA,1.2125,2.875,1.945833,4.095833,3.413636,2.816667,3.091667,3.4125,1.566667,1.825,NA,NA,1.925,2.5625,4.229167,2.920833,3.483333,2.975,NA,NA,3.383333,2.720833,NA,NA,3.254167,2.920833,1.791667,6.826087,3.933333,3.090909,3.120833,2.3125,NA,1.8875,2.441667,1.945833,NA,2.466667,NA,3.220833,3.4,2.179167,4.266667,2.920833,2.458333,3.716667,NA,NA,3.1125,NA,3.220833,1.804167,3.645833,4.658333,3.441667,4.545833,2.866667,2.95,3.745833,2.529167,4.245833,NA,1.025,2.65,1.9375,2.770833,NA,3.891667,3.054167,2.5375,NA,NA,NA,2.383333,4.016667,NA,NA,NA,NA,NA,2.633333,2.133333,3.554167,2.7875,2.716667,2.941667,2.95,2.7,2.095833,0.866667,1.190476,3.8375,2.069565,3.941667,2.366667,3.095833,1.670833,2.6875,2.65,4.45,2.854167,3.016667,2,2.091667,3.1875,3.491667,2.420833,2.575,1.845833,3.354167,3.5875,2.15,3.295833,2.891667,2.875,2.929167,1.925,3.3,1.929167
27/07/2015,NA,2.426316,0.404167,-0.170833,NA,-0.341667,5.304167,2.929167,NA,NA,NA,-0.329167,0.754167,0.1125,3.058333,1.2,1.041667,1.3375,1.875,-0.3125,0.475,NA,NA,-0.8625,1.020833,2.241667,1,1.366667,0.654167,NA,NA,1.479167,1.029167,NA,NA,1.570833,1.504167,0.708333,4.921739,2.808333,2.366667,1.575,0.466667,NA,0.545833,1.0375,0.395833,NA,0.883333,NA,2.004167,1.241667,0.820833,1.829167,1.283333,0.391667,1.720833,NA,NA,1.4875,NA,1.283333,0.0875,2.6,2.591667,1.741667,3.165217,0.716667,0.970833,1.783333,1.179167,2.608333,NA,-0.4625,1.541667,-0.1,0.608333,NA,2.804167,1.979167,1.016667,NA,NA,NA,0.595833,2.120833,NA,NA,NA,NA,NA,1.15,0.375,2.054167,1.5625,1.758333,1.416667,1.458333,1.070833,0.6125,-0.654167,-0.786957,2.4625,0.7375,2.379167,0.825,2.2875,0.368182,0.704167,0.45,2.658333,1.529167,0.979167,1.595833,0.858333,1.1875,1.625,0.7375,0.65,NA,1.6125,2.033333,0.345833,1.575,0.529167,0.766667,0.745833,-0.241667,1.958333,0.408333
28/07/2015,1.079167,1.25,0.658333,-0.552174,NA,-0.908333,3.221739,2.947826,NA,NA,NA,NA,NA,-0.508333,3.1625,1.395833,1.366667,1.754167,1.420833,-0.183333,0.316667,NA,NA,0.420833,1.404167,2.095833,1.5,0.945833,0.333333,NA,NA,1.183333,0.579167,NA,NA,1.721739,1.5875,0.791667,4.066667,3.383333,2.245833,0.755,0.7,NA,0.3,1.516667,0.804348,NA,0.8625,NA,2.058333,1.570833,0.925,2.016667,1.1,0.895833,2.391667,NA,NA,1.129167,NA,1.3625,0.85,3.143478,3.183333,1.679167,2.120833,1.454167,0.5625,1.341667,0.116667,1.570833,NA,0.391667,1.254167,-0.1375,0.304167,NA,2.425,1.679167,1.125,0.3,NA,NA,0.158333,1.8375,NA,NA,NA,NA,NA,0.779167,0.633333,2.591667,1.725,1.795833,1.420833,0.979167,1.341667,0.742105,-0.858333,-0.341667,1.6875,-0.045833,2.1375,1.3,1.391667,0.2875,0.483333,0.666667,2.495833,0.779167,0.566667,1.5125,0.9,0.8,2.15,0.9,1.0125,0.5625,1.8625,2.2125,-0.145833,1.65,0.263636,0.645833,0.370833,-0.104167,1.808333,0.454167
29/07/2015,0.458333,0.904167,NA,NA,NA,-1.2875,1.795833,2.266667,NA,NA,NA,NA,NA,-0.604167,2.404167,1.195833,1,1.078261,2.055,-0.091667,-0.595833,NA,NA,0.2125,1.35,1.566667,1.216667,0.725,0.408333,NA,NA,1.241667,0.754167,NA,NA,1.673913,1.2125,0.1125,3.430435,2.0125,NA,0.679167,0.595833,NA,0.245833,1.443478,0.095833,NA,0.470833,NA,1.55,1.820833,0.7625,1.645833,0.9625,0.25,1.983333,NA,NA,0.779167,NA,1.591667,-0.030435,2.426087,3.029167,1.25,1.970833,1.158333,0.245833,1.320833,0.133333,1.570833,NA,-0.508333,1.216667,NA,NA,NA,1.833333,1.945833,0.841667,0.1625,NA,NA,-0.058333,1.770833,NA,0.945833,NA,NA,-0.029167,0.779167,0.783333,2.216667,1.279167,0.754167,1.104167,0.875,0.904167,0.475,-1.15,-0.804167,1.441667,-0.233333,2.175,0.791667,0.525,-0.383333,0.754167,0.825,2.270833,0.975,1.1125,0.1375,0.166667,NA,NA,1.020833,0.65,0.15,1.470833,1.766667,-0.3625,0.95,0.170833,-0.004167,0.158333,-0.2625,1.4375,-0.170833
30/07/2015,0.841667,1.145833,NA,NA,NA,-0.7875,2.5875,2.341667,NA,NA,NA,NA,NA,-0.4,2.679167,1.520833,1.129167,1.275,1.741667,0.247826,0.129167,1.104167,0.4625,0.541667,1.066667,2.145833,1.941667,1.1,-0.029167,1.283333,2.145833,1.4375,0.529167,NA,NA,1.329167,1.979167,1.404167,3.4625,2.679167,3.0875,0.870833,0.254167,NA,NA,1.181818,1.375,NA,0.695833,NA,1.745833,2.079167,1.029167,2.029167,1.404167,0.820833,2.083333,NA,NA,1.191667,NA,2.056522,0.079167,2.675,2.983333,1.525,2.970833,1.454167,0.2625,1.316667,-0.086957,1.654167,NA,0.470833,1.666667,NA,NA,NA,2.566667,1.725,0.816667,0.3375,NA,NA,0.366667,2.683333,NA,0.8875,NA,NA,0.0375,0.916667,0.6875,2.754167,1.679167,1.05,1.379167,0.858333,1.158333,0.241667,-0.6125,-0.633333,2.095833,0.708696,2.445833,1.233333,1.2875,0.483333,1.366667,0.933333,2.466667,0.983333,-0.0125,0.9125,0.791667,NA,NA,1.020833,1.254167,0.508333,2,2.033333,-0.120833,1.458333,0.8125,0.141667,0.858333,0.420833,1.558333,0.670833
31/07/2015,1.5125,1.529167,NA,NA,3.733333,-0.154167,3.516667,3.679167,NA,NA,NA,0.670833,1.808333,0.754167,3.133333,1.675,2.3375,2.266667,2.345833,1.216667,1.095833,1.65,0.683333,0.952174,2.252174,3.445833,2.954167,1.804167,1.429167,1.854167,2.758333,2.208333,1.7875,NA,NA,2.483333,2.733333,1.2,5.345833,3.345833,4.063636,1.883333,1.8875,NA,NA,2.479167,1.416667,NA,1.716667,NA,NA,NA,1.625,3.829167,2.9375,2.095833,3.520833,NA,NA,2.05,NA,3.391667,1.834783,2.882609,3.404167,2.216667,2.73,2.9875,1.683333,2.583333,1.404167,3.225,NA,1.429167,2.786364,NA,NA,NA,2.9375,2.3375,2.375,1.666667,NA,NA,1.841667,3.608333,NA,2.020833,NA,1.304762,0.529167,1.9875,1.716667,3.4125,2.325,1.4,1.983333,2.325,1.965217,1.254167,0.158333,0.558333,3.408333,1.766667,2.908333,1.425,2.383333,0.225,2.095833,2.3375,3.216667,1.883333,1.916667,1.658333,1.195833,NA,NA,1.325,2.291667,1.15,2.175,3.425,0.841667,2.129167,1.6875,1.6875,1.904167,0.866667,2.708333,0.916667
01/08/2015,1.270833,1.229167,NA,NA,2.591667,-0.9125,2.754167,2.825,NA,NA,NA,-0.704167,0.55,-0.083333,2.991667,1.8,1.4875,1.883333,1.633333,0.770833,0.45,1.208333,0.341667,0.129167,0.916667,3.329167,3.116667,1.533333,0.691667,1.183333,1.916667,1.708333,0.908333,NA,NA,1.634783,1.741667,1.35,2.720833,3.308333,3.1375,1.566667,0.7625,NA,NA,1.541667,0.766667,NA,0.816667,NA,NA,1.854167,1.4875,2.425,2.5,1.829167,2.45,NA,NA,1.133333,NA,2.445833,1.429167,1.920833,2.6,1.7125,2.941667,1.491667,0.9125,1.525,0.6125,1.7125,NA,0.445833,2.675,0.4875,0.975,NA,1.925,2.041667,1.375,1.183333,NA,NA,1.975,3.6625,0.433333,0.9,1.333333,0.816667,-0.054167,1.320833,0.9125,3.079167,1.904167,1.233333,1.556522,1.2375,1.270833,0.629167,-0.516667,0.2875,2.858333,1.320833,2.804167,1.416667,1.552174,-0.266667,1.520833,1.691667,2.416667,1.25,1.391667,0.520833,0.504167,NA,NA,1.229167,1.045833,0.2875,1.75,2.866667,0.383333,1.445833,0.708333,0.65,0.829167,-0.329167,1.670833,0.345833
