"date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","verify_id","validity_id","unit_id","unit_name","statistic_type","ratified_name","verification_status","network_parameter_id","network_id","z_score","z_score_fail"
2015-12-18,2015-12-19,"hope","Stanford-le-Hope Roadside","v10",110.466667,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.890458507259,FALSE
2015-12-19,2015-12-20,"hope","Stanford-le-Hope Roadside","v10",105.941667,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.8391693584882,FALSE
2015-12-20,2015-12-21,"hope","Stanford-le-Hope Roadside","v10",107.504167,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.8978247830732,FALSE
2015-12-21,2015-12-22,"hope","Stanford-le-Hope Roadside","v10",82.175,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.7660299860927,FALSE
2015-12-22,2015-12-23,"hope","Stanford-le-Hope Roadside","v10",102.429167,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.7409207169702,FALSE
2015-12-23,2015-12-24,"hope","Stanford-le-Hope Roadside","v10",74.525,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.7974066424478,FALSE
2015-12-24,2015-12-25,"hope","Stanford-le-Hope Roadside","v10",72.104167,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.7381561047863,FALSE
2015-12-25,2015-12-26,"hope","Stanford-le-Hope Roadside","v10",72.716667,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.8299594655162,FALSE
2015-12-26,2015-12-27,"hope","Stanford-le-Hope Roadside","v10",121.3625,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.8146917139117,FALSE
2015-12-27,2015-12-28,"hope","Stanford-le-Hope Roadside","v10",121.5625,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.737442640493,FALSE
2015-12-28,2015-12-29,"hope","Stanford-le-Hope Roadside","v10",100.858333,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.7388315893933,FALSE
2015-12-29,2015-12-30,"hope","Stanford-le-Hope Roadside","v10",106.595833,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.7817813307217,FALSE
2015-12-30,2015-12-31,"hope","Stanford-le-Hope Roadside","v10",96.141667,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.8452262641376,FALSE
2015-12-31,2016-01-01,"hope","Stanford-le-Hope Roadside","v10",56.391667,65521,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.6819442149843,FALSE
